time;signal
2,254064707;0,168598801
2,256017832;0,092240654
2,258001475;0,042760566
2,2599546;-0,08124508
2,26196876;-0,208915919
2,263891367;-0,282219738
2,265905528;-0,414777488
2,26788917;-0,540004849
2,269842295;-0,644462824
2,271764903;-0,679893017
2,273748545;-0,736703515
2,27570167;-0,758694649
2,277685313;-0,78496182
2,279638438;-0,766025007
2,28162208;-0,649349749
2,283544688;-0,584598064
2,285558848;-0,391564608
2,287542491;-0,148440257
2,289526133;-0,007941248
2,291448741;0,30787608
2,293462901;0,508239865
2,295385508;0,5497787
2,297369151;0,549167871
2,299322276;0,471587956
2,301305918;0,414166629
2,303259043;0,324369431
2,305242686;0,534507096
2,307226328;0,75502944
2,309179453;1,078788042
2,311102061;1,080009699
2,313085703;0,973108351
2,315038828;0,76480329
2,317022471;0,695775509
2,318945078;0,694553792
2,320959239;0,68539083
2,322881846;0,59925878
2,324896006;0,552222192
2,326879649;0,466701061
2,328863291;0,373849541
2,330785899;0,304821759
2,332800059;0,16554448
2,334722666;0,034208454
2,336706309;-0,047647487
2,338659434;-0,202196389
2,340673594;-0,317039073
2,342596201;-0,364686549
2,344579844;-0,484416127
2,346563487;-0,57299161
2,348547129;-0,588874102
2,350530772;-0,642630219
2,352544932;-0,642019391
2,354498057;-0,626747727
2,356512217;-0,583987176
2,358434825;-0,550389588
2,360448985;-0,514348507
2,362371592;-0,453872889
2,364385752;-0,416610092
2,366369395;-0,376903862
2,36832252;-0,30787608
2,370275645;-0,247400418
2,372259287;-0,229685336
2,374212412;-0,197309479
2,376196055;-0,158824965
2,37814918;-0,155159771
2,380132823;-0,155770645
2,382085948;-0,164322749
2,38406959;-0,175318331
2,386053233;-0,203418121
2,388006358;-0,218689755
2,389928965;-0,218078896
2,391912608;-0,218689755
2,393865733;-0,229074463
2,395849375;-0,226631001
2,3978025;-0,202196389
2,399786143;-0,201585531
2,401739268;-0,199752942
2,40372291;-0,199752942
2,405706553;-0,185703039
2,407690196;-0,174707457
2,409582285;-0,160657555
2,411565928;-0,147218525
2,413488535;-0,135001212
2,415502696;-0,125838235
2,417455821;-0,132557765
2,419469981;-0,154548913
2,421392588;-0,196698606
2,423376231;-0,259617716
2,425359873;-0,295047909
2,427343516;-0,37079519
2,429235606;-0,425162196
2,431249766;-0,446542501
2,433172373;-0,478307486
2,435217051;-0,527176678
2,437139658;-0,565661192
2,439153819;-0,643851995
2,441076426;-0,726318777
2,443090586;-0,819781184
2,445043711;-0,869872093
2,447057871;-0,968221426
2,449010996;-1,069014192
2,451025157;-1,106887817
2,452947764;-1,146594048
2,454931407;-1,106887817
2,456884532;-0,99998641
2,458868174;-0,524733245
2,460821299;-0,022602014
2,462804942;0,171653137
2,464788584;0,416610092
2,466741709;0,466090173
2,468664317;0,417831838
2,470678477;0,265726388
2,472601084;0,097738437
2,474584727;0,015271631
2,476537852;-0,142942473
2,478552012;-0,248622149
2,480474619;-0,27488935
2,482458262;-0,237626582
2,484441905;-0,0842994
2,486425547;-0,001832596
2,488317637;0,154548913
2,490331797;0,252898216
2,492254405;0,269391567
2,494268565;0,249843881
2,49622169;0,180205241
2,498205332;0,155770645
2,50012794;0,09285152
2,5021421;0,040927973
2,504125742;0,015271631
2,506078867;-0,042760566
2,508001475;-0,091018923
2,509985117;-0,11178834
2,511938242;-0,145996794
2,513921885;-0,166766211
2,51587501;-0,172263995
2,517858653;-0,144164205
2,519811778;-0,079412483
2,52179542;-0,04642576
2,523779063;0,025656341
2,525762705;0,07696902
2,527654795;0,092240654
2,529668955;0,106290549
2,531591563;0,093462385
2,533605723;0,081855945
2,535558848;0,064140849
2,537573008;0,048258353
2,539495616;0,042760566
2,541479258;0,025656341
2,543462901;0,012217305
2,545446543;0,007941248
2,547430186;-0,01038471
2,549444346;-0,024434609
2,551366953;-0,025045475
2,553381114;-0,025656341
2,555334239;-0,020769419
2,557348399;-0,015882496
2,559271006;-0,007330383
2,561254649;-0,006108652
2,563238291;-0,001832596
2,565221934;0,002443461
2,567144541;0,009162978
2,569128184;0,010995574
2,571081309;0,014049901
2,573064951;0,018936822
2,575018076;0,019547688
2,577032237;0,018325957
2,578954844;0,017715093
2,580969004;0,008552114
2,582922129;-0,003054326
2,584905772;-0,022602014
2,586828379;-0,032375857
2,588812022;-0,048869219
2,590765147;-0,057421334
2,592748789;-0,065973446
2,594701914;-0,065973446
2,596716075;-0,067806043
2,598638682;-0,057421334
2,600652842;-0,056199603
2,602605967;-0,043982297
2,604559092;-0,031154128
2,6064817;-0,021991149
2,608465342;-0,006719518
2,610418467;-0,000610865
2,61240211;0,00122173
2,614355235;-0,013439035
2,616369395;-0,033597589
2,618292002;-0,044593163
2,620306162;-0,064140849
2,622259287;-0,069027774
2,624212412;-0,069027774
2,62613502;-0,03481932
2,628118662;0,020158553
2,630071787;0,062308256
2,63205543;0,196698606
2,634008555;0,368351758
2,636022715;0,468533635
2,637945323;0,645073712
2,639959483;0,845437527
2,641912608;0,940121591
2,64389625;1,104444385
2,645818858;1,230893493
2,6478025;1,287093043
2,649755625;1,369559884
2,651739268;1,370170712
2,653692393;1,29808867
2,655706553;0,998764694
2,65762916;0,759305477
2,659612803;0,678060412
2,661596446;0,511905074
2,663580088;0,426383942
2,665502696;0,401338458
2,667486338;0,318871647
2,669439463;0,275500238
2,671423106;0,273667634
2,673376231;0,262672067
2,675359873;0,255952537
2,677312998;0,259006858
2,679296641;0,220522359
2,681280283;0,163711891
2,683263926;0,13072516
2,685156016;0,06536258
2,687170176;-0,051923547
2,689092783;-0,119729586
2,691137461;-0,257785141
2,693060069;-0,399505883
2,695043711;-0,460592389
2,696996836;-0,573602438
2,698980479;-0,643851995
2,700964121;-0,670730054
2,702947764;-0,687223375
2,704839854;-0,689055979
2,706854014;-0,670730054
2,708776621;-0,598647952
2,710760264;-0,560774267
2,712713389;-0,540615737
2,714727549;-0,489303052
2,716650157;-0,431881726
2,718664317;-0,395229816
2,720647959;-0,332921565
2,722601084;-0,288328409
2,724523692;-0,275500238
2,726507334;-0,266337246
2,728460459;-0,271224171
2,730444102;-0,277332813
2,732397227;-0,30115658
2,734380869;-0,325591177
2,736303477;-0,33780849
2,738317637;-0,36102137
2,74030128;-0,390953749
2,742254405;-0,409279704
2,744238047;-0,42394048
2,74622169;-0,426383942
2,748174815;-0,414777488
2,750158457;-0,38728857
2,752111582;-0,337197602
2,754125742;-0,301767439
2,75604835;-0,232739657
2,75806251;-0,142942473
2,760015635;-0,102014497
2,762029795;-0,026267206
2,763921885;0,042760566
2,765905528;0,077579886
2,767858653;0,128892571
2,769842295;0,172874868
2,77179542;0,180816114
2,77380958;0,2003638
2,775732188;0,215635434
2,777746348;0,21197024
2,779729991;0,21197024
2,781713633;0,218078896
2,783605723;0,22174409
2,785589366;0,232739657
2,787511973;0,240070045
2,789526133;0,250454754
2,791479258;0,251065612
2,793462901;0,252898216
2,795416026;0,255341679
2,797399668;0,243735239
2,799383311;0,228463605
2,801336436;0,216246292
2,803259043;0,190589949
2,805273203;0,13072516
2,807195811;0,108734012
2,809179453;0,064140849
2,811132578;0,024434609
2,813146739;0,014660766
2,815069346;0,020769419
2,817083506;0,064751714
2,819067149;0,086742863
2,821050791;0,096516706
2,822973399;0,105679691
2,824957041;0,122783914
2,826910166;0,13072516
2,828893809;0,125227377
2,830846934;0,065973446
2,832861094;0,028710667
2,834814219;-0,051923547
2,836797862;-0,146607652
2,838812022;-0,18875736
2,840795664;-0,259617716
2,842687754;-0,33108896
2,844671397;-0,356134444
2,846624522;-0,395840675
2,848638682;-0,411723167
2,850561289;-0,407447129
2,85257545;-0,385455966
2,854498057;-0,367130011
2,856512217;-0,359799623
2,85849586;-0,350025773
2,860479502;-0,348804057
2,86240211;-0,346360594
2,86441627;-0,345749736
2,866338877;-0,334754169
2,868353037;-0,327423781
2,870306162;-0,301767439
2,872320323;-0,272445887
2,87424293;-0,257785141
2,876226573;-0,215635434
2,878210215;-0,168598801
2,880193858;-0,149661988
2,882116465;-0,109344877
2,884100108;-0,056810468
2,886053233;-0,036041051
2,888036875;0,015271631
2,88999;0,05375614
2,89200416;0,068416908
2,893926768;0,100792766
2,895940928;0,128892571
2,897894053;0,144164205
2,899847178;0,164933622
2,901769785;0,17715092
2,903753428;0,175929189
2,905706553;0,167377084
2,907690196;0,149661988
2,909643321;0,131946892
2,911626963;0,10445796
2,913580088;0,074525557
2,915563731;0,06169739
2,917547373;0,031154128
2,919500498;-0,013439035
2,921423106;-0,032986723
2,923437266;-0,073914692
2,925390391;-0,115453534
2,927374033;-0,136833817
2,929327158;-0,186313897
2,931310801;-0,231517926
2,933263926;-0,251065612
2,935278086;-0,296269655
2,937231211;-0,340251952
2,939214854;-0,354912698
2,941106944;-0,383012503
2,943090586;-0,398284137
2,945013194;-0,400116742
2,947027354;-0,394618958
2,948980479;-0,379958183
2,950994639;-0,369573474
2,952917246;-0,348193198
2,954931407;-0,323758572
2,956884532;-0,305432618
2,958868174;-0,276111096
2,960760264;-0,243735239
2,962743907;-0,230907068
2,964697032;-0,201585531
2,966680674;-0,180205241
2,968633799;-0,16554448
2,970617442;-0,138055548
2,972570567;-0,116064399
2,974554209;-0,105679691
2,976537852;-0,08124508
2,978521494;-0,060475659
2,980413584;-0,052534413
2,982427744;-0,030543262
2,984350352;-0,015882496
2,986364512;-0,005497787
2,988317637;0,00122173
2,99030128;0,009162978
2,992254405;0,017104227
2,994238047;0,034208454
2,99622169;0,047647487
2,998205332;0,058643065
3,000097422;0,066584311
3,002111582;0,08124508
3,00403419;0,086742863
3,00604835;0,093462385
3,008031992;0,100792766
3,010015635;0,106290549
3,01196876;0,110566609
3,013952403;0,110566609
3,015966563;0,105679691
3,017950205;0,094073251
3,019842295;0,043982297
3,021856455;-0,014049901
3,023779063;-0,048869219
3,025793223;-0,091629788
3,02771583;-0,131946892
3,029729991;-0,154548913
3,031652598;-0,17898351
3,033666758;-0,199142069
3,035650401;-0,213191971
3,037634043;-0,263282925
3,039526133;-0,322536856
3,041540293;-0,351858377
3,043462901;-0,403781921
3,045477061;-0,452651143
3,047399668;-0,478918344
3,049413828;-0,522900641
3,051336436;-0,558941722
3,053350596;-0,56627208
3,055334239;-0,561996043
3,057317881;-0,522900641
3,059240489;-0,458148926
3,061254649;-0,258396
3,063177256;-0,02321288
3,065160899;0,080634214
3,067114024;0,193033412
3,069128184;0,192422554
3,071050791;0,155159771
3,073064951;0,075136423
3,075018076;-0,014049901
3,077001719;-0,048869219
3,078893809;-0,105679691
3,080907969;-0,11911872
3,082830576;-0,10751228
3,084844737;-0,074525557
3,086797862;-0,028710667
3,088781504;-0,009773844
3,090734629;0,025045475
3,092718272;0,03481932
3,094671397;0,036651913
3,096624522;0,025656341
3,098547129;0,01160644
3,100530772;-0,000610865
3,102483897;-0,01038471
3,104467539;-0,019547688
3,106420664;-0,020158553
3,108404307;-0,018325957
3,110357432;-0,013439035
3,112341075;-0,009162978
3,114324717;-0,000610865
3,116277842;0,091629788
3,11820045;0,110566609
3,12021461;0,137444675
3,122137217;0,141109869
3,12412086;0,137444675
3,126073985;0,128281698
3,128057627;0,112399206
3,130010752;0,106901415
3,131994395;0,120340452
3,133978037;0,152716309
3,13596168;0,168598801
3,136938242;0,17715092
3,138952403;0,189979091
3,14087501;0,163711891
3,142858653;0,148440257
3,144811778;0,132557765
3,14679542;0,135612085
3,148748545;0,139888138
3,150732188;0,156992361
3,15271583;0,167987943
3,154699473;0,170431405
3,156591563;0,17715092
3,158575205;0,186313897
3,16052833;0,190589949
3,162511973;0,190589949
3,164465098;0,18692477
3,166448741;0,185703039
3,168401866;0,169209674
3,170385508;0,151494578
3,172369151;0,141109869
3,174322276;0,117896989
3,176244883;0,087964594
3,178259043;0,06963864
3,180212168;0,032375857
3,182195811;-0,009773844
3,184148936;-0,029932396
3,186163096;-0,077579886
3,188085703;-0,128281698
3,190069346;-0,156381503
3,192052989;-0,215024561
3,194036631;-0,265115529
3,195959239;-0,287717521
3,197942881;-0,328034639
3,199896006;-0,362853944
3,201879649;-0,379958183
3,203802256;-0,395229816
3,205816416;-0,400116742
3,207739024;-0,398284137
3,209722666;-0,379347324
3,211706309;-0,34758231
3,213689951;-0,326202035
3,215582041;-0,280387133
3,217596201;-0,215635434
3,219549326;-0,175929189
3,221532969;-0,085521132
3,223486094;0,006719518
3,225500254;0,049480084
3,227422862;0,105679691
3,229437022;0,127059966
3,231420664;0,131946892
3,233373789;0,136222944
3,235296397;0,139277279
3,237280039;0,132557765
3,239233164;0,125838235
3,241216807;0,116675265
3,243169932;0,112399206
3,245153575;0,103236228
3,2471067;0,096516706
3,249090342;0,09285152
3,251073985;0,080634214
3,253057627;0,080634214
3,254949717;0,093462385
3,256963877;0,13072516
3,258886485;0,171042264
3,260900645;0,187535629
3,262823252;0,194866017
3,264837412;0,18875736
3,26676002;0,179594383
3,26877418;0,157603234
3,270757823;0,129503429
3,272710948;0,119729586
3,274633555;0,098349303
3,276617198;0,065973446
3,278570323;0,045814894
3,280553965;-0,001832596
3,282476573;-0,054367006
3,284490733;-0,086742863
3,28641334;-0,152105451
3,2884275;-0,216857165
3,290411143;-0,248622149
3,292364268;-0,301767439
3,294286875;-0,352469236
3,296270518;-0,372016937
3,298223643;-0,409890592
3,300207285;-0,430660009
3,30216041;-0,436768651
3,304144053;-0,436157793
3,306097178;-0,414777488
3,308080821;-0,399505883
3,310064463;-0,282219738
3,312017588;-0,116064399
3,313940196;-0,02687807
3,315954356;0,115453534
3,317907481;0,203418121
3,319891123;0,213191971
3,321844248;0,202807263
3,323827891;0,167987943
3,325781016;0,149051115
3,327764658;0,112399206
3,329748301;0,072082102
3,331731944;0,032986723
3,333654551;0,01282817
3,335638194;-0,026267206
3,337591319;-0,055588737
3,339574961;-0,070860371
3,341528086;-0,09285152
3,343511729;-0,117896989
3,345464854;-0,124616511
3,347448496;-0,136833817
3,349432139;-0,151494578
3,351415782;-0,15393804
3,353307871;-0,162490159
3,355322032;-0,167987943
3,357275157;-0,171042264
3,359258799;-0,161268428
3,361211924;-0,135612085
3,363195567;-0,120340452
3,365148692;-0,072692961
3,367132334;-0,021991149
3,369115977;-0,004886922
3,371099619;0,030543262
3,372991709;0,037262779
3,375005869;0,037873644
3,376958994;0,037873644
3,378942637;0,030543262
3,380895762;0,025656341
3,382879405;0,017104227
3,38483253;0,005497787
3,386816172;0
3,388799815;-0,007330383
3,390783457;-0,020769419
3,392675547;-0,018936822
3,394689707;-0,032375857
3,396612315;-0,029321533
3,398595957;-0,034208454
3,400549082;-0,028710667
3,402563242;-0,025045475
3,40448585;-0,023823744
3,40650001;-0,013439035
3,408483653;-0,002443461
3,410467295;0,005497787
3,412389903;0,028710667
3,414373545;0,049480084
3,41632667;0,054367006
3,418310313;0,07696902
3,42023292;0,102014497
3,42224708;0,10445796
3,424169688;0,13072516
3,426183848;0,150883719
3,428167491;0,158824965
3,430151133;0,189979091
3,432073741;0,202807263
3,434087901;0,204028994
3,436010508;0,21197024
3,438055186;0,215635434
3,439977793;0,225409269
3,441991953;0,229074463
3,443914561;0,254730821
3,445928721;0,264504641
3,447912364;0,29138273
3,449896006;0,321925998
3,451818614;0,349414915
3,453802256;0,397673279
3,455755381;0,491746515
3,457739024;0,646906316
3,459661631;0,910189211
3,461675791;0,9767735
3,463598399;1,048855662
3,465612559;1,047633886
3,467565684;0,739757836
3,469579844;0,528398454
3,471502451;0,059864793
3,473486094;-0,382401645
3,475439219;-0,594371855
3,477422862;-0,95356065
3,479345469;-1,078177214
3,481359629;-1,07939887
3,483282237;-1,042747021
3,485296397;-1,017090678
3,487280039;-0,987769127
3,489233164;-0,966388822
3,491155772;-0,93706727
3,493139414;-0,914465249
3,495092539;-0,868039489
3,497076182;-0,808174729
3,499029307;-0,770301104
3,50101295;-0,670119166
3,502966075;-0,518013716
3,504949717;-0,273667634
3,50693336;-0,131946892
3,508917002;0,103847094
3,510809092;0,17715092
3,512823252;0,252287358
3,51474586;0,249843881
3,516790537;0,216246292
3,518713145;0,205250725
3,520727305;0,166155353
3,522649912;0,117896989
3,524664073;0,089797191
3,526647715;0,057421334
3,528631358;0,05009095
3,530615;0,06169739
3,532598643;0,185092166
3,534551768;0,415999234
3,53653541;0,553443909
3,538488535;0,838107109
3,540502696;1,054964304
3,542425303;1,129489779
3,544439463;1,1954633
3,546423106;1,144150615
3,548376231;1,083064079
3,550298838;0,896139324
3,552282481;0,552222192
3,554235606;0,36102137
3,556219248;0,006719518
3,558172373;-0,266948104
3,560186533;-0,36102137
3,562109141;-0,469144523
3,564092783;-0,493579119
3,566076426;-0,481361806
3,568060069;-0,446542501
3,569952158;-0,432492584
3,571935801;-0,429438263
3,573888926;-0,430660009
3,575872569;-0,418442696
3,577825694;-0,414166629
3,579839854;-0,394618958
3,581762461;-0,357967019
3,583776621;-0,343306273
3,585760264;-0,300545692
3,587743907;-0,245567828
3,589666514;-0,213802829
3,591650157;-0,131946892
3,593603282;-0,030543262
3,595586924;0,028710667
3,597570567;0,147218525
3,599554209;0,266948104
3,601507334;0,334143281
3,603490977;0,444099039
3,605505137;0,538783133
3,607458262;0,628580332
3,609380869;0,66889745
3,61139503;0,691499472
3,613348155;0,68233645
3,615331797;0,574213326
3,617254405;0,446542501
3,619268565;0,341473669
3,621191172;0,299323976
3,623205332;0,252287358
3,625188975;0,202196389
3,627172617;0,172263995
3,62915626;0,127059966
3,631139903;0,063529983
3,633093028;0,02687807
3,63507667;-0,082466811
3,637029795;-0,199752942
3,639043955;-0,246178687
3,640966563;-0,357967019
3,642980723;-0,485027015
3,644964366;-0,535728812
3,646948008;-0,616973877
3,648840098;-0,697608113
3,650823741;-0,718377531
3,652776866;-0,712268889
3,654760508;-0,681114733
3,656713633;-0,660956204
3,658697276;-0,620639086
3,660619883;-0,586430609
3,662634043;-0,565661192
3,664617686;-0,529620171
3,666601328;-0,475864023
3,668493418;-0,451429427
3,670507578;-0,375071257
3,672430186;-0,28160888
3,674413828;-0,229685336
3,676366953;-0,106290549
3,678381114;0,01038471
3,680303721;0,073303826
3,682317881;0,191811681
3,684301524;0,291993588
3,686285166;0,335365027
3,688207774;0,415388376
3,690191416;0,469755381
3,692144541;0,483805269
3,694128184;0,507018149
3,696081309;0,489303052
3,698095469;0,457538068
3,700018076;0,351858377
3,702032237;0,227241874
3,704015879;0,162490159
3,705969004;0,05009095
3,707891612;-0,03848451
3,709875254;-0,066584311
3,711828379;-0,116675265
3,713812022;-0,145996794
3,715765147;-0,15393804
3,717748789;-0,145996794
3,719701914;-0,11911872
3,721685557;-0,103847094
3,7236692;-0,08124508
3,725652842;-0,048869219
3,727636485;-0,043982297
3,729620127;-0,021991149
3,731573252;0,005497787
3,733556895;0,017104227
3,735479502;0,0421497
3,737493662;0,058643065
3,73941627;0,059864793
3,74143043;0,032375857
3,743383555;0,009162978
3,745367198;0,004276057
3,747259287;-0,01282817
3,749273448;-0,032986723
3,751196055;-0,03481932
3,753179698;-0,043371432
3,755132823;-0,049480084
3,757146983;-0,051312681
3,75906959;-0,06963864
3,76108375;-0,117286131
3,763067393;-0,159435824
3,765020518;-0,175929189
3,766943125;-0,195476875
3,768926768;-0,197309479
3,770879893;-0,202196389
3,772863535;-0,180205241
3,77481666;-0,161268428
3,776830821;-0,116675265
3,778753428;-0,072082102
3,780767588;-0,027488936
3,782751231;-0,004886922
3,784704356;0,029932396
3,786626963;0,048869219
3,788610606;0,049480084
3,790563731;0,059253927
3,792547373;0,056810468
3,794500498;0,043982297
3,796514658;-0,00122173
3,798437266;-0,064140849
3,800451426;-0,097127572
3,802435069;-0,130114302
3,804388194;-0,143553331
3,806280283;-0,152105451
3,808294444;-0,218078896
3,810247569;-0,332921565
3,812231211;-0,381790787
3,814184336;-0,439822972
3,816167979;-0,409890592
3,818121104;-0,363464832
3,820104746;-0,233961388
3,822088389;-0,085521132
3,824072032;-0,018325957
3,826025157;0,083077677
3,828039317;0,151494578
3,829961924;0,164933622
3,831945567;0,175929189
3,833898692;0,163101017
3,835912852;0,142942473
3,837835459;0,083077677
3,839819102;-0,00122173
3,841802744;-0,057421334
3,843786387;-0,156992361
3,845678477;-0,238237441
3,847692637;-0,271835029
3,849615244;-0,321925998
3,851659922;-0,373849541
3,85358253;-0,396451533
3,85559669;-0,445320755
3,857519297;-0,494189978
3,859533457;-0,519235432
3,8615171;-0,557719946
3,863470225;-0,595593631
3,865392832;-0,598647952
3,867376475;-0,601091385
3,8693296;-0,579100251
3,87134376;-0,558330834
3,873266367;-0,503963828
3,875280528;-0,430660009
3,877203135;-0,392175496
3,879217295;-0,306654364
3,881200938;-0,224187538
3,88318458;-0,18692477
3,885137705;-0,111177474
3,887121348;-0,045814894
3,889074473;-0,01160644
3,891058116;0,049480084
3,893011241;0,111177474
3,894994883;0,140499011
3,896917491;0,211359382
3,898931651;0,312763005
3,900884776;0,357356161
3,902837901;0,409279704
3,904760508;0,431881726
3,906744151;0,442877293
3,908697276;0,455094606
3,910711436;0,449596822
3,912634043;0,432492584
3,914617686;0,405614525
3,916570811;0,637132466
3,918584971;0,868650377
3,920538096;1,254717231
3,922521739;1,345125318
3,924474864;1,276708364
3,926489024;1,009760261
3,928411631;0,927904308
3,930395274;0,924849987
3,932348399;0,859487414
3,934332041;0,649960637
3,936285166;0,384845108
3,938268809;0,277943701
3,940252451;0,139277279
3,942236094;0,010995574
3,944158701;-0,074525557
3,946172862;-0,25167647
3,948125987;-0,381179899
3,950140147;-0,43371433
3,952062754;-0,537561417
3,954076914;-0,640797615
3,955999522;-0,696386397
3,958013682;-0,770911932
3,959997325;-0,804509521
3,961980967;-0,810618162
3,963903575;-0,830165863
3,965887217;-0,799622595
3,967840342;-0,759305477
3,969823985;-0,642630219
3,97177711;-0,487470478
3,973760752;-0,419664413
3,975713877;-0,335365027
3,97769752;-0,317039073
3,979650645;-0,326202035
3,98160377;-0,370184332
3,983526377;-0,401338458
3,985540537;-0,411112309
3,987493662;-0,408668846
3,989477305;-0,38728857
3,99143043;-0,373238653
3,993414073;-0,322536856
3,995367198;-0,278554559
3,99735084;-0,257174253
3,999303965;-0,209526777
4,00125709;-0,160657555
4,003179698;-0,133779496
4,00516334;-0,083688542
4,007116465;-0,031764992
4,009100108;-0,006108652
4,011053233;0,039706241
4,013067393;0,067806043
4,01499;0,074525557
4,01700416;0,075136423
4,018987803;0,071471237
4,020971446;0,070860371
4,022894053;0,066584311
4,024877696;0,06536258
4,026830821;0,066584311
4,028814463;0,085521132
4,030737071;0,116675265
4,032751231;0,143553331
4,034673838;0,199752942
4,036687998;0,254119933
4,038671641;0,283441484
4,040655283;0,326202035
4,042577891;0,360410482
4,044561533;0,376903862
4,046514658;0,415999234
4,048498301;0,464868456
4,050420908;0,488692194
4,052435069;0,524733245
4,054357676;0,54305923
4,056371836;0,5363397
4,058355479;0,49663344
4,060339121;0,415999234
4,062261729;0,359188765
4,064275889;0,227852732
4,066198496;0,091018923
4,068212657;0,018936822
4,070165782;-0,117286131
4,072149424;-0,232128799
4,074102549;-0,276721954
4,076086192;-0,335975885
4,078069834;-0,346360594
4,080053477;-0,334143281
4,081976084;-0,299934834
4,083990244;-0,260839462
4,085912852;-0,240680903
4,087927012;-0,197309479
4,089880137;-0,143553331
4,091894297;-0,086742863
4,093816905;-0,067195177
4,095800547;-0,040927973
4,09778419;-0,028099801
4,099767832;-0,023823744
4,10169044;-0,024434609
4,1037046;-0,02687807
4,105627207;-0,036651913
4,107641367;-0,051312681
4,109594492;-0,075747289
4,111608653;-0,095294975
4,11353126;-0,133168623
4,11554542;-0,185092166
4,117529063;-0,219911486
4,119512705;-0,276721954
4,121435313;-0,32131511
4,123418955;-0,342695415
4,12537208;-0,378736466
4,127355723;-0,392175496
4,12927833;-0,392175496
4,131292491;-0,381179899
4,133215098;-0,365908295
4,135229258;-0,34452799
4,137212901;-0,301767439
4,139196543;-0,246178687
4,141119151;-0,22174409
4,143133311;-0,162490159
4,145055918;-0,09285152
4,147070078;-0,062919118
4,149023203;0,003054326
4,151006846;0,06169739
4,152959971;0,089186326
4,154943614;0,139888138
4,156927256;0,188146502
4,158910899;0,210748509
4,160833506;0,252898216
4,162847666;0,284052342
4,164770274;0,29810223
4,166784434;0,322536856
4,168737559;0,342695415
4,170721201;0,350636661
4,172674326;0,365908295
4,174657969;0,375682116
4,176641612;0,376293004
4,178625254;0,384845108
4,180547862;0,383623362
4,182562022;0,381179899
4,184484629;0,375071257
4,186498789;0,370184332
4,188451914;0,36774087
4,190435557;0,348804057
4,192388682;0,308486938
4,194372325;0,274278492
4,196355967;0,190589949
4,19833961;0,083077677
4,200262217;0,021380283
4,202276377;-0,097738437
4,204198985;-0,218689755
4,206213145;-0,325591177
4,20816627;-0,356745303
4,210149912;-0,403781921
4,212103037;-0,433103472
4,21408668;-0,445931643
4,216070323;-0,460592389
4,218053965;-0,471587956
4,219946055;-0,476474881
4,221929698;-0,475253165
4,223882823;-0,468533635
4,225866465;-0,463035852
4,22781959;-0,44043383
4,229803233;-0,409890592
4,231756358;-0,387899429
4,23374;-0,330478102
4,235723643;-0,265115529
4,237707285;-0,232128799
4,239629893;-0,158824965
4,241613535;-0,085521132
4,243536143;-0,045204028
4,245519785;0,024434609
4,247442393;0,091629788
4,249456553;0,12339478
4,251409678;0,179594383
4,253423838;0,225409269
4,255407481;0,248011291
4,257391123;0,273667634
4,259313731;0,288939267
4,261297373;0,296269655
4,263250498;0,302989155
4,265234141;0,288328409
4,267187266;0,282219738
4,269170908;0,254730821
4,271124033;0,227852732
4,273107676;0,213191971
4,275091319;0,172263995
4,277074961;0,133168623
4,278997569;0,102625363
4,281011729;0,043371432
4,282934336;-0,01282817
4,284948496;-0,041538838
4,286871104;-0,09285152
4,288885264;-0,134390354
4,290807871;-0,151494578
4,292822032;-0,185703039
4,294805674;-0,161268428
4,296758799;-0,12339478
4,298681407;-0,024434609
4,300665049;0,103236228
4,302618174;0,177761793
4,304601817;0,332310706
4,306554942;0,49663344
4,308538584;0,586430609
4,310491709;0,747088194
4,312475352;0,809396446
4,314458994;0,78801614
4,316412119;0,656680167
4,318334727;0,529009283
4,320348887;0,496022582
4,322271494;0,446542501
4,324285655;0,362243086
4,32623878;0,317649931
4,328222422;0,249233022
4,330175547;0,171042264
4,33215919;0,136222944
4,334112315;0,084910266
4,33606544;0,033597589
4,337988047;0,014049901
4,33997169;-0,016493361
4,341924815;-0,063529983
4,343938975;-0,083077677
4,3458921;-0,117896989
4,347875742;-0,157603234
4,349828867;-0,167987943
4,35181251;-0,185703039
4,353796153;-0,222965822
4,355779795;-0,243124366
4,357702403;-0,290160984
4,359686045;-0,334754169
4,36163917;-0,346971452
4,363622813;-0,365297407
4,365575938;-0,381790787
4,36755958;-0,38728857
4,369512705;-0,379347324
4,371496348;-0,35430184
4,373479991;-0,342084527
4,375463633;-0,318260789
4,377386241;-0,274278492
4,379400401;-0,24495697
4,381323008;-0,18875736
4,383306651;-0,129503429
4,385259776;-0,106901415
4,387273936;-0,085521132
4,389196543;-0,093462385
4,391210703;-0,106290549
4,393194346;-0,113010071
4,395177989;-0,117286131
4,397070078;-0,110566609
4,399084239;-0,094073251
4,401037364;-0,091018923
4,403021006;-0,064140849
4,404943614;-0,05009095
4,406957774;-0,026267206
4,408880381;-0,014660766
4,410894541;-0,020158553
4,412847666;-0,020769419
4,414831309;-0,039706241
4,416753916;-0,049480084
4,418737559;-0,087964594
4,420690684;-0,127670839
4,422674326;-0,155159771
4,424596934;-0,193033412
4,426611094;-0,212581098
4,428533701;-0,206472456
4,430547862;-0,191811681
4,432500987;-0,141109869
4,434484629;-0,114231803
4,436407237;-0,054977871
4,438390879;-0,00122173
4,440344004;0,017104227
4,442327647;0,032986723
4,444280772;0,00122173
4,446294932;-0,020158553
