"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.650495036E1,-5.489999771E0,2.159399986E1,-4.629899979E1,5.138130311E1
1.651498047E1,-5.136199951E0,2.033740044E1,-4.553039932E1,5.012990793E1
1.652497238E1,-5.087399960E0,2.127680016E1,-4.468859863E1,4.975595151E1
1.653499931E1,-5.258199692E0,2.099619865E1,-4.511560059E1,5.003904913E1
1.654496603E1,-4.684800148E0,2.084980011E1,-4.490819931E1,4.973336790E1
1.655496221E1,-5.075200081E0,2.091079903E1,-4.585979843E1,5.065708523E1
1.656496225E1,-4.892199993E0,2.102059937E1,-4.618919754E1,5.098275383E1
1.657496245E1,-4.989799976E0,2.122799873E1,-4.554259872E1,5.049410196E1
1.658496221E1,-5.331399918E0,2.065460014E1,-4.553039932E1,5.027975333E1
1.659496249E1,-5.001999855E0,2.139879990E1,-4.566460037E1,5.067725690E1
1.660496221E1,-4.989799976E0,2.110599899E1,-4.522539902E1,5.015673448E1
1.661498162E1,-5.258199692E0,2.094739914E1,-4.467639923E1,4.962280567E1
1.662495264E1,-5.172800064E0,2.106939888E1,-4.565240097E1,5.054521880E1
1.663496245E1,-4.782400131E0,2.083759880E1,-4.533519745E1,5.012341771E1
1.664496408E1,-5.551000118E0,2.126459885E1,-4.500579834E1,5.008511406E1
1.665495818E1,-4.818999767E0,2.142319870E1,-4.523759842E1,5.028535087E1
1.666496811E1,-4.977600098E0,2.103279877E1,-4.576219940E1,5.060962380E1
1.667498064E1,-5.050799847E0,2.055699921E1,-4.489599991E1,4.963619247E1
1.668496823E1,-5.258199692E0,2.081320000E1,-4.575000000E1,5.053613022E1
1.669498011E1,-5.209399700E0,2.166720009E1,-4.501799774E1,5.023171832E1
1.670498040E1,-4.965399742E0,2.083759880E1,-4.532299805E1,5.013017924E1
1.671498024E1,-4.940999985E0,2.037400055E1,-4.521319962E1,4.983720296E1
1.672498117E1,-4.880000114E0,2.091079903E1,-4.490819931E1,4.977772878E1
1.673496652E1,-4.989799976E0,2.128899956E1,-4.490819931E1,4.994863333E1
1.674498024E1,-4.709199905E0,2.115480042E1,-4.512779999E1,5.006216611E1
1.675496811E1,-5.050799847E0,2.054479980E1,-4.553039932E1,5.020574310E1
1.676498097E1,-4.977600098E0,2.083759880E1,-4.596960068E1,5.071672518E1
1.677496742E1,-4.977600098E0,2.102059937E1,-4.522539902E1,5.011964502E1
1.678498036E1,-5.160599709E0,2.093519974E1,-4.511560059E1,5.000331783E1
1.679497999E1,-5.160599709E0,2.102059937E1,-4.489599991E1,4.984122987E1
1.680496771E1,-4.721399784E0,2.145979881E1,-4.555479813E1,5.057721041E1
1.681498069E1,-4.806799889E0,2.126459885E1,-4.490819931E1,4.992028500E1
1.682496771E1,-5.477799892E0,2.150860023E1,-4.596960068E1,5.104733453E1
1.683498825E1,-5.050799847E0,2.055699921E1,-4.543280029E1,5.012225192E1
1.684498931E1,-4.794600010E0,2.103279877E1,-4.511560059E1,5.000784168E1
1.685496779E1,-4.806799889E0,2.121579933E1,-4.512779999E1,5.009724342E1
1.686498048E1,-5.172800064E0,2.124020004E1,-4.479840088E1,4.984777507E1
1.687496758E1,-5.062999725E0,2.094739914E1,-4.489599991E1,4.980038458E1
1.688496750E1,-4.977600098E0,2.106939888E1,-4.479840088E1,4.975532929E1
1.689498032E1,-4.794600010E0,2.125239944E1,-4.437139893E1,4.943150528E1
1.690496742E1,-4.904399872E0,2.138660049E1,-4.533519745E1,5.036586092E1
1.691498105E1,-4.977600098E0,2.111820030E1,-4.479840088E1,4.977601438E1
1.692496864E1,-5.624199867E0,2.091079903E1,-4.521319962E1,5.013109374E1
1.693496730E1,-4.757999897E0,2.048379898E1,-4.521319962E1,4.986439615E1
1.694498012E1,-5.270400047E0,2.119140053E1,-4.543280029E1,5.040825245E1
1.695496742E1,-5.514400005E0,2.044719887E1,-4.605500031E1,5.069082365E1
1.696498045E1,-4.940999985E0,2.047159958E1,-4.456660080E1,4.929180233E1
1.697496832E1,-4.782400131E0,2.095960045E1,-4.500579834E1,4.987682915E1
1.698495558E1,-5.502200127E0,2.031299973E1,-4.509119797E1,4.976050942E1
1.699498077E1,-4.904399872E0,2.132559967E1,-4.544499969E1,5.043889706E1
1.700498061E1,-5.355799675E0,2.092300034E1,-4.564019775E1,5.049241710E1
1.701498077E1,-5.477799892E0,2.148419952E1,-4.490819931E1,5.008316570E1
1.702498073E1,-4.611599922E0,2.098399925E1,-4.576219940E1,5.055466321E1
1.703496742E1,-4.709199905E0,2.135000038E1,-4.523759842E1,5.024379953E1
1.704496612E1,-5.087399960E0,2.132559967E1,-4.533519745E1,5.035814698E1
1.705496210E1,-4.965399742E0,2.076440048E1,-4.532299805E1,5.009979714E1
1.706496222E1,-4.794600010E0,2.092300034E1,-4.587199783E1,5.064583218E1
1.707496246E1,-5.136199951E0,2.047159958E1,-4.456660080E1,4.931175160E1
1.708496222E1,-5.001999855E0,2.132559967E1,-4.565240097E1,5.063539195E1
1.709496238E1,-5.099599838E0,2.142319870E1,-4.629899979E1,5.126945233E1
1.710495213E1,-5.172800064E0,2.113039970E1,-4.618919754E1,5.105578931E1
1.711495331E1,-4.794600010E0,2.102059937E1,-4.576219940E1,5.058688250E1
1.712496230E1,-5.014199734E0,2.160619926E1,-4.481060028E1,4.999959943E1
1.713496226E1,-4.794600010E0,2.103279877E1,-4.533519745E1,5.020604486E1
1.714496454E1,-5.197199821E0,1.991040039E1,-4.531079865E1,4.976447934E1
1.715496731E1,-5.197199821E0,2.149639893E1,-4.555479813E1,5.063936892E1
1.716498073E1,-5.075200081E0,2.115480042E1,-4.554259872E1,5.047188856E1
1.717498122E1,-5.075200081E0,2.093519974E1,-4.575000000E1,5.056780343E1
1.718498041E1,-5.258199692E0,2.092300034E1,-4.554259872E1,5.039393719E1
1.719498033E1,-5.624199867E0,2.072780037E1,-4.595739746E1,5.072825360E1
1.720496751E1,-5.575399876E0,2.167939949E1,-4.437139893E1,4.969811353E1
1.721498061E1,-5.709599972E0,2.063019943E1,-4.573780060E1,5.049902043E1
1.722496776E1,-5.514400005E0,2.042280006E1,-4.562799835E1,5.029327593E1
1.723498053E1,-5.075200081E0,2.110599899E1,-4.490819931E1,4.987952701E1
1.724498033E1,-5.075200081E0,2.105719948E1,-4.489599991E1,4.984790982E1
1.725496812E1,-5.282599926E0,2.132559967E1,-4.533519745E1,5.037824125E1
1.726498057E1,-4.709199905E0,2.132559967E1,-4.512779999E1,5.013457985E1
1.727496768E1,-5.380199909E0,2.136219978E1,-4.511560059E1,5.020664843E1
1.728500202E1,-5.160599709E0,2.094739914E1,-4.457880020E1,4.952468826E1
1.729496764E1,-4.709199905E0,2.124020004E1,-4.544499969E1,5.038423026E1
1.730497305E1,-4.855599880E0,2.054479980E1,-4.435919952E1,4.912641073E1
1.731498062E1,-5.099599838E0,2.136219978E1,-4.576219940E1,5.075951529E1
1.732496800E1,-4.880000114E0,2.092300034E1,-4.533519745E1,5.016838120E1
1.733497472E1,-4.684800148E0,2.075219917E1,-4.639659882E1,5.104160562E1
1.734497940E1,-5.197199821E0,2.141099930E1,-4.598180008E1,5.098791735E1
1.735496943E1,-4.904399872E0,2.139879990E1,-4.523759842E1,5.028321873E1
1.736498123E1,-4.330999851E0,2.125239944E1,-4.459099960E1,4.958607957E1
1.737496739E1,-4.880000114E0,2.086199951E1,-4.650639725E1,5.120432022E1
1.738496800E1,-5.258199692E0,2.114259911E1,-4.478619766E1,4.980423337E1
1.739496756E1,-5.282599926E0,2.136219978E1,-4.576219940E1,5.077822698E1
1.740496821E1,-5.270400047E0,2.120359993E1,-4.554259872E1,5.051235557E1
1.741498050E1,-5.087399960E0,2.125239944E1,-4.587199783E1,5.081128128E1
1.742496756E1,-4.697000027E0,2.097179985E1,-4.522539902E1,5.007209716E1
1.743495100E1,-5.062999725E0,2.083759880E1,-4.511560059E1,4.995254654E1
1.744498001E1,-4.806799889E0,2.128899956E1,-4.555479813E1,5.051303257E1
1.745496829E1,-4.892199993E0,2.104500008E1,-4.618919754E1,5.099281928E1
1.746498046E1,-4.818999767E0,2.144759941E1,-4.523759842E1,5.029575121E1
1.747496764E1,-5.136199951E0,2.054479980E1,-4.542060089E1,5.011487139E1
1.748498921E1,-5.172800064E0,2.100839996E1,-4.532299805E1,5.022235440E1
1.749497521E1,-5.001999855E0,2.135000038E1,-4.565240097E1,5.064567339E1
1.750496736E1,-5.160599709E0,2.092300034E1,-4.500579834E1,4.989915447E1
1.751498013E1,-4.526199818E0,2.124020004E1,-4.490819931E1,4.988365412E1
1.752498026E1,-4.513999939E0,2.114259911E1,-4.512779999E1,5.003902501E1
1.753498022E1,-4.989799976E0,2.130119896E1,-4.512779999E1,5.015134607E1
1.754496610E1,-5.075200081E0,2.111820030E1,-4.468859863E1,4.968708975E1
1.755495259E1,-4.977600098E0,2.104500008E1,-4.533519745E1,5.022896235E1
1.756495218E1,-5.355799675E0,2.108160019E1,-4.500579834E1,4.998640156E1
1.757496243E1,-4.697000027E0,2.106939888E1,-4.490819931E1,4.982697807E1
1.758496280E1,-5.477799892E0,2.171599960E1,-4.490819931E1,5.018303793E1
1.759496207E1,-5.270400047E0,2.121579933E1,-4.522539902E1,5.023170288E1
1.760495206E1,-5.306999683E0,2.175259972E1,-4.555479813E1,5.076001844E1
1.761495206E1,-5.160599709E0,2.080099869E1,-4.511560059E1,4.994727973E1
1.762496227E1,-5.343599796E0,2.082539940E1,-4.628680038E1,5.103644981E1
1.763496223E1,-5.282599926E0,2.133779907E1,-4.565240097E1,5.066901662E1
1.764496463E1,-5.575399876E0,2.156959915E1,-4.522539902E1,5.041497206E1
1.765496769E1,-5.050799847E0,2.058139992E1,-4.500579834E1,4.974561776E1
1.766499544E1,-5.233799934E0,2.063019943E1,-4.499359894E1,4.977370526E1
1.767498058E1,-4.989799976E0,2.130119896E1,-4.468859863E1,4.975650740E1
1.768498026E1,-5.075200081E0,2.114259911E1,-4.576219940E1,5.066503772E1
1.769498083E1,-5.368000031E0,2.117919922E1,-4.585979843E1,5.079857297E1
1.770496834E1,-4.965399742E0,2.086199951E1,-4.522539902E1,5.005212218E1
1.771498038E1,-4.892199993E0,2.103279877E1,-4.565240097E1,5.050201936E1
1.772503038E1,-5.343599796E0,2.080099869E1,-4.553039932E1,5.034136339E1
1.773496761E1,-5.355799675E0,2.099619865E1,-4.585979843E1,5.072125846E1
1.774497994E1,-5.599800110E0,2.208199883E1,-4.459099960E1,5.007324314E1
1.775498038E1,-5.184999943E0,2.143540001E1,-4.533519745E1,5.041468760E1
1.776498059E1,-5.221600056E0,2.045940018E1,-4.434700012E1,4.911729413E1
1.777496748E1,-4.855599880E0,2.053260040E1,-4.489599991E1,4.960660578E1
1.778496472E1,-5.184999943E0,2.131340027E1,-4.490819931E1,4.997891176E1
1.779498006E1,-5.538799763E0,2.102059937E1,-4.489599991E1,4.988180739E1
1.780496769E1,-5.294799805E0,2.163059998E1,-4.512779999E1,5.032331559E1
1.781498120E1,-5.270400047E0,2.113039970E1,-4.543280029E1,5.038263839E1
1.782498071E1,-5.331399918E0,2.069120026E1,-4.456660080E1,4.942399721E1
1.783497245E1,-4.904399872E0,2.132559967E1,-4.448119736E1,4.957228316E1
1.784497998E1,-4.989799976E0,2.113039970E1,-4.554259872E1,5.045314850E1
1.785497034E1,-4.989799976E0,2.125239944E1,-4.544499969E1,5.041637217E1
1.786498051E1,-5.075200081E0,2.102059937E1,-4.522539902E1,5.012943217E1
1.787496736E1,-4.904399872E0,2.142319870E1,-4.490819931E1,4.999752940E1
1.788500191E1,-4.867799759E0,2.076440048E1,-4.543280029E1,5.018959199E1
1.789498002E1,-5.001999855E0,2.139879990E1,-4.587199783E1,5.086421949E1
1.790498031E1,-5.172800064E0,2.120359993E1,-4.457880020E1,4.963486615E1
1.791498059E1,-5.551000118E0,2.110599899E1,-4.564019775E1,5.058956856E1
1.792496920E1,-4.989799976E0,2.121579933E1,-4.533519745E1,5.030197186E1
1.793497990E1,-4.965399742E0,2.070339966E1,-4.521319962E1,4.997518756E1
1.794498027E1,-4.794600010E0,2.114259911E1,-4.533519745E1,5.025214238E1
1.795498035E1,-5.160599709E0,2.077659988E1,-4.617699814E1,5.089807510E1
1.796498059E1,-5.172800064E0,2.115480042E1,-4.554259872E1,5.048179612E1
1.797496729E1,-5.270400047E0,2.110599899E1,-4.532299805E1,5.027339716E1
1.798497660E1,-5.075200081E0,2.103279877E1,-4.511560059E1,5.003552434E1
1.799497998E1,-5.465600014E0,2.139879990E1,-4.415179825E1,4.936762815E1
1.800498039E1,-5.294799805E0,2.148419952E1,-4.587199783E1,5.092981366E1
1.801498059E1,-5.453399658E0,2.109379959E1,-4.424939728E1,4.932237939E1
1.802496749E1,-5.245999813E0,2.081320000E1,-4.478619766E1,4.966400416E1
1.803498653E1,-5.172800064E0,2.102059937E1,-4.522539902E1,5.013940740E1
1.804496582E1,-5.453399658E0,2.102059937E1,-4.521319962E1,5.015813578E1
1.805495671E1,-4.782400131E0,2.093519974E1,-4.522539902E1,5.006486448E1
1.806496216E1,-5.746200085E0,2.130119896E1,-4.617699814E1,5.117689957E1
1.807494938E1,-5.221600056E0,2.197220039E1,-4.438359833E1,4.979906121E1
1.808496241E1,-5.538799763E0,2.081320000E1,-4.564019775E1,5.046677370E1
1.809495695E1,-5.355799675E0,2.089859962E1,-4.564019775E1,5.048231084E1
1.810496229E1,-5.062999725E0,2.069120026E1,-4.575000000E1,5.046605031E1
1.811496587E1,-5.001999855E0,2.142319870E1,-4.512779999E1,5.020449957E1
1.812495777E1,-5.026400089E0,2.005679893E1,-4.520100021E1,4.970583770E1
1.813496224E1,-4.757999897E0,2.056920052E1,-4.468859863E1,4.942470456E1
1.814497681E1,-4.904399872E0,2.127680016E1,-4.512779999E1,5.013256122E1
1.815498068E1,-5.087399960E0,2.125239944E1,-4.511560059E1,5.012946775E1
1.816498060E1,-5.184999943E0,2.121579933E1,-4.554259872E1,5.050863950E1
1.817498068E1,-5.758399963E0,2.160619926E1,-4.532299805E1,5.053870961E1
1.818497486E1,-5.465600014E0,2.142319870E1,-4.543280029E1,5.052687966E1
1.819498088E1,-4.794600010E0,2.103279877E1,-4.468859863E1,4.962295498E1
1.820498056E1,-5.148399830E0,2.064239883E1,-4.446899796E1,4.929610968E1
1.821497759E1,-5.636399746E0,2.114259911E1,-4.521319962E1,5.022959206E1
1.822497978E1,-5.075200081E0,2.110599899E1,-4.533519745E1,5.026431117E1
1.823497978E1,-4.697000027E0,2.092300034E1,-4.501799774E1,4.986435473E1
1.824498532E1,-5.062999725E0,2.091079903E1,-4.489599991E1,4.978500065E1
1.825498011E1,-4.989799976E0,2.110599899E1,-4.522539902E1,5.015673448E1
1.826498105E1,-5.477799892E0,2.159399986E1,-4.448119736E1,4.974820640E1
1.827498052E1,-4.892199993E0,2.105719948E1,-4.522539902E1,5.012659959E1
1.828498003E1,-5.001999855E0,2.128899956E1,-4.598180008E1,5.091726076E1
1.829496738E1,-5.184999943E0,2.148419952E1,-4.459099960E1,4.976758281E1
1.830495590E1,-5.062999725E0,2.082539940E1,-4.565240097E1,5.043285577E1
1.831498040E1,-5.355799675E0,2.106939888E1,-4.500579834E1,4.998125692E1
1.832499651E1,-5.014199734E0,2.159399986E1,-4.577439880E1,5.085999032E1
1.833499496E1,-5.062999725E0,2.091079903E1,-4.500579834E1,4.988403919E1
1.834497039E1,-5.001999855E0,2.141099930E1,-4.459099960E1,4.971728210E1
1.835497987E1,-5.294799805E0,2.164279938E1,-4.470079803E1,4.994604103E1
1.836498040E1,-5.245999813E0,2.077659988E1,-4.554259872E1,5.033205654E1
1.837496750E1,-5.306999683E0,2.177700043E1,-4.512779999E1,5.038770014E1
1.838499200E1,-4.989799976E0,2.125239944E1,-4.522539902E1,5.021851553E1
1.839498007E1,-4.806799889E0,2.128899956E1,-4.479840088E1,4.983195309E1
1.840498020E1,-4.611599922E0,2.119140053E1,-4.512779999E1,5.006855942E1
1.841498020E1,-4.892199993E0,2.114259911E1,-4.501799774E1,4.997562644E1
1.842496742E1,-4.989799976E0,2.131340027E1,-4.468859863E1,4.976173211E1
1.843499546E1,-5.148399830E0,2.064239883E1,-4.510339737E1,4.986913980E1
1.844496750E1,-4.904399872E0,2.143540001E1,-4.479840088E1,4.990417050E1
1.845496791E1,-5.062999725E0,2.091079903E1,-4.532299805E1,5.017040596E1
1.846498044E1,-4.587199688E0,2.075219917E1,-4.554259872E1,5.025758122E1
1.847499904E1,-4.697000027E0,2.104500008E1,-4.587199783E1,5.068721755E1
1.848496738E1,-5.160599709E0,2.081320000E1,-4.554259872E1,5.033834902E1
1.849498008E1,-4.904399872E0,2.133779907E1,-4.479840088E1,4.986232574E1
1.850496746E1,-5.319200039E0,2.036179924E1,-4.584759903E1,5.044699291E1
1.851497304E1,-5.001999855E0,2.143540001E1,-4.405419922E1,4.924701864E1
1.852498048E1,-5.380199909E0,2.143540001E1,-4.500579834E1,5.013925417E1
1.853498008E1,-5.709599972E0,2.050819969E1,-4.573780060E1,5.044930317E1
1.854496612E1,-5.526599884E0,2.073999977E1,-4.575000000E1,5.053467519E1
1.855496209E1,-5.355799675E0,2.113039970E1,-4.511560059E1,5.010584595E1
1.856496205E1,-5.258199692E0,2.093519974E1,-4.467639923E1,4.961765714E1
1.857495216E1,-4.855599880E0,2.054479980E1,-4.457880020E1,4.932479170E1
1.858496246E1,-5.050799847E0,2.072780037E1,-4.500579834E1,4.980636678E1
1.859497756E1,-5.160599709E0,2.095960045E1,-4.489599991E1,4.981553420E1
1.860496218E1,-5.160599709E0,2.093519974E1,-4.543280029E1,5.028969795E1
1.861495432E1,-4.928800106E0,2.170380020E1,-4.512779999E1,5.031765441E1
1.862496218E1,-5.563199997E0,2.136219978E1,-4.511560059E1,5.022658848E1
1.863495188E1,-4.831200123E0,2.160619926E1,-4.534740067E1,5.046340346E1
1.864496356E1,-4.965399742E0,2.075219917E1,-4.511560059E1,4.990717765E1
1.865498069E1,-4.404200077E0,2.091079903E1,-4.512779999E1,4.993172164E1
1.866498020E1,-4.892199993E0,2.103279877E1,-4.587199783E1,5.070061568E1
1.867498065E1,-4.794600010E0,2.115480042E1,-4.511560059E1,5.005927672E1
1.868498032E1,-5.380199909E0,2.143540001E1,-4.533519745E1,5.043513708E1
1.869496743E1,-5.477799892E0,2.156959915E1,-4.576219940E1,5.088646965E1
1.870498090E1,-5.355799675E0,2.111820030E1,-4.532299805E1,5.028754444E1
1.871498004E1,-5.087399960E0,2.120359993E1,-4.576219940E1,5.069174669E1
1.872498049E1,-5.075200081E0,2.102059937E1,-4.522539902E1,5.012943217E1
1.873498053E1,-5.551000118E0,2.110599899E1,-4.489599991E1,4.991921077E1
1.874496735E1,-5.636399746E0,2.099619865E1,-4.575000000E1,5.065246154E1
1.875498041E1,-4.953199863E0,2.053260040E1,-4.510339737E1,4.980399906E1
1.876498016E1,-5.075200081E0,2.100839996E1,-4.511560059E1,5.002527302E1
1.877498086E1,-5.221600056E0,2.042280006E1,-4.477399826E1,4.948804694E1
1.878497679E1,-4.770199776E0,2.063019943E1,-4.554259872E1,5.022437887E1
1.879498163E1,-5.075200081E0,2.115480042E1,-4.554259872E1,5.047188856E1
1.880496796E1,-5.343599796E0,2.072780037E1,-4.532299805E1,5.012354655E1
1.881497463E1,-4.904399872E0,2.132559967E1,-4.544499969E1,5.043889706E1
1.882498045E1,-4.892199993E0,2.121579933E1,-4.501799774E1,5.000663839E1
1.883498094E1,-4.770199776E0,2.063019943E1,-4.500579834E1,4.973813244E1
1.884495547E1,-5.160599709E0,2.092300034E1,-4.532299805E1,5.018543498E1
1.885498037E1,-5.197199821E0,2.161839867E1,-4.555479813E1,5.069127814E1
1.886496910E1,-5.282599926E0,2.139879990E1,-4.544499969E1,5.050804388E1
1.887498029E1,-5.197199821E0,2.142319870E1,-4.598180008E1,5.099304136E1
1.888498062E1,-4.989799976E0,2.111820030E1,-4.565240097E1,5.054718788E1
1.889498013E1,-4.892199993E0,2.125239944E1,-4.468859863E1,4.972593841E1
1.890498106E1,-5.380199909E0,2.155739975E1,-4.522539902E1,5.038853790E1
1.891496027E1,-5.672999859E0,2.163059998E1,-4.554259872E1,5.073651625E1
1.892498033E1,-5.172800064E0,2.114259911E1,-4.511560059E1,5.009176353E1
1.893498041E1,-4.904399872E0,2.130119896E1,-4.533519745E1,5.032965669E1
1.894497199E1,-5.075200081E0,2.108160019E1,-4.490819931E1,4.986920781E1
1.895498041E1,-5.001999855E0,2.149639893E1,-4.490819931E1,5.003860045E1
1.896498774E1,-5.514400005E0,2.054479980E1,-4.456660080E1,4.938298607E1
1.897496837E1,-4.953199863E0,2.056920052E1,-4.510339737E1,4.981909928E1
1.898498054E1,-4.623799801E0,2.132559967E1,-4.588419724E1,5.080866345E1
1.899496239E1,-5.294799805E0,2.155739975E1,-4.565240097E1,5.076315695E1
1.900498046E1,-4.892199993E0,2.103279877E1,-4.522539902E1,5.011635423E1
1.901496727E1,-4.782400131E0,2.086199951E1,-4.533519745E1,5.013356662E1
1.902496703E1,-5.441199780E0,2.103279877E1,-4.446899796E1,4.949219189E1
1.903498046E1,-5.136199951E0,2.054479980E1,-4.478619766E1,4.954061818E1
1.904494672E1,-4.965399742E0,2.080099869E1,-4.511560059E1,4.992748899E1
1.905496210E1,-5.282599926E0,2.127680016E1,-4.533519745E1,5.035760334E1
1.906496194E1,-5.148399830E0,2.064239883E1,-4.499359894E1,4.976985630E1
1.907496691E1,-5.099599838E0,2.139879990E1,-4.587199783E1,5.087391022E1
1.908495425E1,-5.343599796E0,2.083759880E1,-4.456660080E1,4.948678096E1
1.909494668E1,-5.282599926E0,2.143540001E1,-4.544499969E1,5.052356116E1
1.910496219E1,-5.355799675E0,2.109379959E1,-4.521319962E1,5.017834584E1
1.911495271E1,-5.050799847E0,2.065460014E1,-4.500579834E1,4.977594771E1
1.912496357E1,-4.916599751E0,2.164279938E1,-4.523759842E1,5.038872918E1
1.913496198E1,-5.160599709E0,2.104500008E1,-4.446899796E1,4.946731847E1
1.914497623E1,-5.453399658E0,2.113039970E1,-4.511560059E1,5.011637233E1
1.915498099E1,-5.062999725E0,2.083759880E1,-4.511560059E1,4.995254654E1
1.916497143E1,-5.343599796E0,2.089859962E1,-4.500579834E1,4.990818980E1
1.917498034E1,-5.258199692E0,2.095960045E1,-4.532299805E1,5.021083217E1
1.918498062E1,-5.380199909E0,2.138660049E1,-4.607939911E1,5.108467729E1
1.919496618E1,-5.075200081E0,2.110599899E1,-4.468859863E1,4.968190513E1
1.920498026E1,-4.733600140E0,2.158180046E1,-4.481060028E1,4.996169512E1
1.921496780E1,-4.977600098E0,2.102059937E1,-4.457880020E1,4.953697132E1
1.922496813E1,-5.258199692E0,2.100839996E1,-4.554259872E1,5.042945401E1
1.923498026E1,-4.977600098E0,2.103279877E1,-4.554259872E1,5.041114386E1
1.924496480E1,-4.892199993E0,2.102059937E1,-4.554259872E1,5.039769357E1
1.925498038E1,-4.977600098E0,2.089859962E1,-4.576219940E1,5.055399948E1
1.926498054E1,-5.160599709E0,2.091079903E1,-4.489599991E1,4.979502097E1
1.927496594E1,-4.733600140E0,2.166720009E1,-4.481060028E1,4.999864426E1
1.928498054E1,-5.282599926E0,2.149639893E1,-4.490819931E1,5.006742847E1
1.929496549E1,-5.258199692E0,2.084980011E1,-4.617699814E1,5.093798176E1
1.930498034E1,-5.306999683E0,2.187459946E1,-4.470079803E1,5.004821367E1
1.931500240E1,-4.892199993E0,2.113039970E1,-4.533519745E1,5.025641790E1
1.932497953E1,-5.197199821E0,2.147200012E1,-4.490819931E1,5.004801735E1
1.933498026E1,-5.050799847E0,2.052039909E1,-4.575000000E1,5.039503803E1
1.934496333E1,-5.014199734E0,2.170380020E1,-4.534740067E1,5.052310253E1
1.935498034E1,-5.184999943E0,2.139879990E1,-4.522539902E1,5.030039341E1
1.936499129E1,-5.075200081E0,2.094739914E1,-4.585979843E1,5.067220440E1
1.937498026E1,-5.184999943E0,2.120359993E1,-4.587199783E1,5.080075846E1
1.938497497E1,-4.965399742E0,2.084980011E1,-4.511560059E1,4.994784055E1
1.939495743E1,-4.989799976E0,2.121579933E1,-4.598180008E1,5.088550072E1
1.940498022E1,-4.904399872E0,2.143540001E1,-4.533519745E1,5.038660178E1
1.941497884E1,-4.806799889E0,2.124020004E1,-4.576219940E1,5.067968347E1
1.942498014E1,-4.880000114E0,2.084980011E1,-4.511560059E1,4.993942312E1
1.943496777E1,-4.904399872E0,2.132559967E1,-4.490819931E1,4.995578750E1
1.944498047E1,-4.904399872E0,2.131340027E1,-4.490819931E1,4.995058092E1
1.945498026E1,-5.099599838E0,2.159399986E1,-4.459099960E1,4.980626461E1
1.946497982E1,-4.904399872E0,2.131340027E1,-4.544499969E1,5.043374036E1
1.947498063E1,-5.087399960E0,2.124020004E1,-4.544499969E1,5.042098505E1
1.948498006E1,-5.160599709E0,2.092300034E1,-4.511560059E1,4.999821145E1
1.949498030E1,-5.160599709E0,2.094739914E1,-4.585979843E1,5.068082904E1
1.950498026E1,-5.355799675E0,2.104500008E1,-4.543280029E1,5.035589301E1
1.951497562E1,-5.160599709E0,2.104500008E1,-4.489599991E1,4.985152581E1
1.952498010E1,-5.172800064E0,2.121579933E1,-4.511560059E1,5.012270362E1
1.953498039E1,-5.258199692E0,2.100839996E1,-4.489599991E1,4.984628713E1
1.954495036E1,-4.989799976E0,2.113039970E1,-4.544499969E1,5.036506619E1
1.955496208E1,-5.062999725E0,2.084980011E1,-4.628680038E1,5.101780102E1
1.956496200E1,-5.087399960E0,2.136219978E1,-4.544499969E1,5.047249959E1
1.957495195E1,-5.099599838E0,2.138660049E1,-4.544499969E1,5.048406280E1
1.958496208E1,-5.368000031E0,2.131340027E1,-4.468859863E1,4.980107733E1
1.959495064E1,-5.099599838E0,2.150860023E1,-4.448119736E1,4.967094443E1
1.960496204E1,-5.038599968E0,2.048379898E1,-4.532299805E1,4.999147590E1
1.961495614E1,-5.172800064E0,2.110599899E1,-4.576219940E1,5.065964812E1
1.962496436E1,-4.880000114E0,2.083759880E1,-4.554259872E1,5.032045532E1
1.963496196E1,-4.989799976E0,2.111820030E1,-4.500579834E1,4.996397074E1
1.964496135E1,-5.514400005E0,2.053260040E1,-4.562799835E1,5.033796301E1
1.965496753E1,-4.806799889E0,2.130119896E1,-4.490819931E1,4.993588657E1
1.966497518E1,-5.355799675E0,2.099619865E1,-4.467639923E1,4.965385782E1
1.967498019E1,-5.172800064E0,2.121579933E1,-4.500579834E1,5.002389315E1
1.968498023E1,-5.087399960E0,2.115480042E1,-4.596960068E1,5.085873971E1
1.969496741E1,-5.331399918E0,2.060579872E1,-4.499359894E1,4.977395616E1
1.970498043E1,-5.465600014E0,2.117919922E1,-4.543280029E1,5.042390907E1
1.971498043E1,-4.806799889E0,2.133779907E1,-4.501799774E1,5.005024590E1
1.972498019E1,-5.441199780E0,2.103279877E1,-4.489599991E1,4.987620762E1
1.973499093E1,-5.172800064E0,2.114259911E1,-4.511560059E1,5.009176353E1
1.974496143E1,-4.989799976E0,2.108160019E1,-4.576219940E1,5.063112545E1
1.975498035E1,-4.953199863E0,2.052039909E1,-4.478619766E1,4.951186190E1
1.976496867E1,-5.087399960E0,2.130119896E1,-4.533519745E1,5.034781865E1
1.977498015E1,-4.513999939E0,2.111820030E1,-4.501799774E1,4.992969758E1
1.978499044E1,-4.892199993E0,2.117919922E1,-4.533519745E1,5.027695524E1
1.979496595E1,-4.818999767E0,2.149639893E1,-4.577439880E1,5.079973928E1
1.980498039E1,-4.794600010E0,2.093519974E1,-4.565240097E1,5.045208114E1
