"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.036590947E1,1.523695886E-3,3.073826432E-3,-1.336097717E-3,3.681740784E-3
1.038291646E1,1.599665731E-3,3.026753664E-3,-1.335144043E-3,3.674612607E-3
1.039990236E1,6.497897208E-3,-1.693189144E-3,-1.336097717E-3,6.846511134E-3
1.041691544E1,6.460200995E-3,7.870227098E-3,-6.121635437E-3,1.188061833E-2
1.043390438E1,-2.975527197E-3,3.087565303E-3,-6.121635437E-3,7.474037866E-3
1.045090508E1,-2.939648926E-3,-1.784458756E-3,-1.333236694E-3,3.688271810E-3
1.046790944E1,1.818340272E-3,2.954587340E-3,8.237838745E-3,8.938564476E-3
1.048490562E1,1.792103052E-3,-1.816183329E-3,-1.569080353E-2,1.589690129E-2
1.050190165E1,1.662999392E-3,-1.749619842E-3,8.235931396E-3,8.582383267E-3
1.051889813E1,1.586470753E-3,2.988427877E-3,-1.569271088E-2,1.605331010E-2
1.053588124E1,-3.163933754E-3,1.254110038E-2,1.302242279E-2,1.835410502E-2
1.055288700E1,-3.076262772E-3,-1.952499151E-3,3.454208374E-3,5.020677352E-3
1.056988901E1,1.632876694E-3,-1.885831356E-3,-1.332283020E-3,2.828007116E-3
1.058686943E1,1.808784902E-3,-1.921355724E-3,-6.115913391E-3,6.660908891E-3
1.060387768E1,-2.890229225E-3,2.818167210E-3,8.241653442E-3,9.177164206E-3
1.062087412E1,-7.730137557E-3,2.822250128E-3,-6.115913391E-3,1.025302487E-2
1.063785714E1,1.713138074E-3,2.775356174E-3,-6.114959717E-3,6.930380674E-3
1.065487726E1,6.511785090E-3,2.830505371E-3,-6.115913391E-3,9.371206023E-3
1.067186192E1,6.575535983E-3,7.609248161E-3,3.455162048E-3,1.063374232E-2
1.068884549E1,-3.010462970E-3,-1.946166158E-3,-1.330375671E-3,3.823656552E-3
1.070585414E1,-2.923514694E-3,2.843186259E-3,-1.090240479E-2,1.164014933E-2
1.072284929E1,1.834377646E-3,1.239591837E-2,8.240699768E-3,1.499776204E-2
1.073984775E1,1.959297806E-3,-6.770342588E-3,-6.114959717E-3,9.331083485E-3
1.075684248E1,1.138016954E-2,2.805829048E-3,3.455162048E-3,1.221961866E-2
1.077383554E1,1.782372594E-3,2.861827612E-3,1.302528381E-2,1.345455045E-2
1.079083782E1,1.755803823E-3,-1.907721162E-3,3.454208374E-3,4.319004815E-3
1.080783015E1,1.779209822E-3,7.706463337E-3,-6.117820740E-3,9.999144731E-3
1.082482680E1,-3.023508936E-3,2.823382616E-3,8.240699768E-3,9.220749880E-3
1.084180616E1,1.686368138E-3,-2.047583461E-3,-1.328468323E-3,2.966692368E-3
1.085880570E1,6.485104561E-3,-2.082452178E-3,-6.114006042E-3,9.152827876E-3
1.087579127E1,1.822277904E-3,-2.168178558E-3,3.459930420E-3,4.471332411E-3
1.089279515E1,-2.876535058E-3,2.621755004E-3,-6.111145020E-3,7.245284445E-3
1.090979608E1,1.831460744E-3,2.626806498E-3,3.459930420E-3,4.714390665E-3
1.092677560E1,6.629850715E-3,-2.092421055E-3,-1.568508148E-2,1.715677497E-2
1.094379030E1,-2.907764167E-3,7.522493601E-3,3.457069397E-3,8.774641374E-3
1.096080303E1,-2.922967076E-3,2.792224288E-3,-1.328468323E-3,4.255006591E-3
1.097779096E1,1.785065979E-3,-2.129554749E-3,3.458976746E-3,4.436889012E-3
1.099478450E1,1.758627594E-3,2.711072564E-3,-6.113052368E-3,6.914629037E-3
1.101178586E1,1.680120826E-3,2.765640616E-3,-6.114959717E-3,6.918403454E-3
1.102877254E1,1.755256206E-3,-1.902520657E-3,-1.331329346E-3,2.910832703E-3
1.104577511E1,-7.768526673E-3,2.887547016E-3,8.239746094E-3,1.168680239E-2
1.106277151E1,-3.100529313E-3,2.840295434E-3,-6.115913391E-3,7.421924062E-3
1.107976676E1,1.709472388E-3,2.793624997E-3,-1.330375671E-3,3.535043974E-3
1.109676720E1,6.453797221E-3,2.797022462E-3,-6.115913391E-3,9.320902844E-3
1.111375921E1,1.638557762E-3,2.851441503E-3,-1.331329346E-3,3.547961106E-3
1.113075559E1,-3.113135695E-3,2.956926823E-3,3.452301025E-3,5.509393112E-3
1.114775070E1,6.470844150E-3,7.785871625E-3,3.450393677E-3,1.069564573E-2
1.116474779E1,-3.064543009E-3,-1.820817590E-3,-1.333236694E-3,3.805827194E-3
1.118172470E1,-3.080438823E-3,-1.855686307E-3,8.237838745E-3,8.988585106E-3
1.119874290E1,1.780427992E-3,7.707998157E-3,-1.332283020E-3,8.022352365E-3
1.121572833E1,1.701861620E-3,-1.796960831E-3,3.451347351E-3,4.247022456E-3
1.123272175E1,6.600499153E-3,-1.882910728E-3,3.454208374E-3,7.683976664E-3
1.124972532E1,1.889795065E-3,2.855464816E-3,-6.115913391E-3,7.009236857E-3
1.126672449E1,1.913540065E-3,-1.965031028E-3,-1.329421997E-3,3.048006786E-3
1.128371942E1,1.937314868E-3,2.824798226E-3,-1.329421997E-3,3.674239617E-3
1.130071839E1,6.836671382E-3,7.552534342E-3,3.458023071E-3,1.075819567E-2
1.131771188E1,-2.802100033E-3,-2.053871751E-3,-1.327514648E-3,3.719200035E-3
1.133469167E1,-2.768926322E-3,2.684831619E-3,-6.112098694E-3,7.227241815E-3
1.135168696E1,2.041283995E-3,2.638533711E-3,-6.111145020E-3,6.962384214E-3
1.136868669E1,1.910142601E-3,2.592086792E-3,3.460884094E-3,4.727079162E-3
1.138568273E1,6.656896323E-3,2.597346902E-3,8.245468140E-3,1.091092225E-2
1.140266205E1,2.046253532E-3,2.601951361E-3,-1.324653625E-3,3.565390810E-3
1.141967466E1,2.069726586E-3,-2.269253135E-3,-6.108283997E-3,6.836988468E-3
1.143668760E1,2.093214542E-3,2.521410584E-3,-1.322746277E-3,3.533937771E-3
1.145368009E1,2.167392522E-3,7.198080420E-3,-1.089191437E-2,1.323418870E-2
1.147067662E1,2.239149064E-3,2.417474985E-3,3.465652466E-3,4.782125139E-3
1.148767192E1,2.312898636E-3,2.473562956E-3,3.465652466E-3,4.845488707E-3
1.150463622E1,-2.438057214E-3,2.529159188E-3,-1.320838928E-3,3.753050047E-3
1.152165112E1,-2.353027463E-3,2.482846379E-3,-1.319885254E-3,3.666518985E-3
1.153866214E1,-2.267967910E-3,2.335652709E-3,3.468513489E-3,4.757051381E-3
1.155565463E1,2.488084137E-3,2.290040255E-3,-1.315116882E-3,3.628274997E-3
1.157264955E1,2.560079098E-3,2.244725823E-3,3.471374512E-3,4.862431492E-3
1.158965145E1,2.583559602E-3,2.148792148E-3,-6.097793579E-3,6.962411540E-3
1.160664894E1,7.327634841E-3,2.154424787E-3,-1.312255859E-3,7.749696379E-3
1.162363246E1,-2.259369940E-3,6.782427430E-3,3.476142883E-3,7.949191387E-3
1.164064410E1,2.497743815E-3,1.951873302E-3,-1.308441162E-3,3.429366097E-3
1.165761902E1,2.368137240E-3,1.958027482E-3,-6.094932556E-3,6.825697655E-3
1.167462869E1,2.492625266E-3,2.065882087E-3,-1.310348511E-3,3.492572510E-3
1.169162145E1,-2.210337669E-3,-2.803698182E-3,3.476142883E-3,4.982959507E-3
1.170862361E1,-2.278137952E-3,1.988023520E-3,-1.309394836E-3,3.294945353E-3
1.172561659E1,2.477541566E-3,-2.779722214E-3,3.476142883E-3,5.093980481E-3
1.174260831E1,2.498876303E-3,-2.812817693E-3,-1.309394836E-3,3.983822409E-3
1.175960750E1,-2.304513007E-3,1.978456974E-3,-6.094932556E-3,6.809792586E-3
1.177660571E1,2.452526242E-3,1.933977008E-3,3.478050232E-3,4.674610727E-3
1.179360157E1,2.475012094E-3,1.991480589E-3,3.476142883E-3,4.709060325E-3
1.181059760E1,2.497393638E-3,1.997634768E-3,-1.309394836E-3,3.455724886E-3
1.182757601E1,-2.203330398E-3,2.054274082E-3,-6.095886230E-3,6.799598207E-3
1.184457578E1,-2.218980342E-3,6.732434034E-3,-6.093025208E-3,9.347432694E-3
1.186157045E1,2.485014498E-3,-2.922579646E-3,3.479003906E-3,5.178825834E-3
1.187856806E1,2.455469221E-3,-3.056883812E-3,-1.303672791E-3,4.132000784E-3
1.189556358E1,2.477742732E-3,6.509542465E-3,-1.303672791E-3,7.086107175E-3
1.191255995E1,2.398513258E-3,1.629084349E-3,-1.301765442E-3,3.178266025E-3
1.192957224E1,2.369187772E-3,1.534536481E-3,3.485679626E-3,4.485288772E-3
1.194655571E1,7.165603340E-3,-3.282710910E-3,-1.298904419E-3,7.988067027E-3
1.196354530E1,2.351980656E-3,6.233841181E-3,3.486633301E-3,7.519920256E-3
1.198054773E1,2.423435450E-3,-3.217205405E-3,-6.086349487E-3,7.298431344E-3
1.199755325E1,2.444934100E-3,-3.147438169E-3,-6.087303162E-3,7.275941833E-3
1.201454942E1,-2.410028130E-3,1.593708992E-3,-6.086349487E-3,6.737343246E-3
1.203154647E1,2.450380474E-3,1.601621509E-3,3.483772278E-3,4.550409345E-3
1.204855686E1,2.471685410E-3,1.659363508E-3,-1.302719116E-3,3.249583529E-3
1.206553408E1,7.217049599E-3,1.564398408E-3,-6.086349487E-3,9.569576656E-3
1.208253717E1,2.301532775E-3,-3.202110529E-3,-1.301765442E-3,4.152729009E-3
1.209952967E1,2.324283123E-3,1.641437411E-3,-1.302719116E-3,3.129486524E-3
1.211652237E1,-2.426583320E-3,1.699030399E-3,-6.089210510E-3,6.771520918E-3
1.213352205E1,2.381555736E-3,1.705959439E-3,-1.303672791E-3,3.206504027E-3
1.215052118E1,7.126227021E-3,1.712918282E-3,3.480911255E-3,8.113811913E-3
1.216750319E1,2.463664860E-3,1.820951700E-3,-1.305580139E-3,3.330172538E-3
1.218450904E1,2.486001700E-3,1.827418804E-3,-1.305580139E-3,3.350254235E-3
1.220149356E1,2.457406372E-3,1.833766699E-3,-1.305580139E-3,3.332579464E-3
1.221848854E1,-2.346694469E-3,1.839950681E-3,-1.306533813E-3,3.255675667E-3
1.223550216E1,2.359583974E-3,6.619855762E-3,-6.092071533E-3,9.300723757E-3
1.225249030E1,2.430781722E-3,1.840129495E-3,-1.306533813E-3,3.316897186E-3
1.226947704E1,-2.218868583E-3,1.795649529E-3,-1.087665558E-2,1.124497095E-2
1.228648858E1,2.538006753E-3,-2.971842885E-3,-6.091117859E-3,7.237060535E-3
1.230347951E1,2.560243011E-3,1.820504665E-3,3.480911255E-3,4.688904421E-3
1.232045294E1,-2.292890102E-3,1.776009798E-3,-6.090164185E-3,6.745491503E-3
1.233746107E1,-2.309627831E-3,1.732036471E-3,3.481864929E-3,4.523020500E-3
1.235445715E1,7.220212370E-3,1.738548279E-3,-1.303672791E-3,7.540131268E-3
1.237144865E1,-2.318922430E-3,1.846447587E-3,-1.305580139E-3,3.239029087E-3
1.238845140E1,2.386324108E-3,-3.022640944E-3,-1.304626465E-3,4.066073196E-3
1.240544496E1,-2.364795655E-3,-3.003790975E-3,3.479957581E-3,5.169634752E-3
1.242245768E1,2.443343401E-3,-2.883553505E-3,-1.307487488E-3,3.999291352E-3
1.243943719E1,2.407439053E-3,1.810818911E-3,3.479957581E-3,4.602709276E-3
1.245644371E1,-2.406079322E-3,1.977890730E-3,-1.309394836E-3,3.378725245E-3
1.247344503E1,2.490799874E-3,6.714552641E-3,-1.307487488E-3,7.280029170E-3
1.249043834E1,2.550028265E-3,1.942560077E-3,-1.307487488E-3,3.462038032E-3
1.250743083E1,2.559274435E-3,1.956611872E-3,3.478050232E-3,4.740785701E-3
1.252443368E1,-2.306412905E-3,-2.803295851E-3,-1.309394836E-3,3.859083175E-3
1.254142646E1,2.336744219E-3,2.097770572E-3,-1.312255859E-3,3.403385132E-3
1.255842291E1,2.346564084E-3,2.060428262E-3,-1.311302185E-3,3.386922061E-3
1.257541511E1,7.128976285E-3,-2.649158239E-3,-1.313209534E-3,7.717827514E-3
1.259241756E1,2.199716866E-3,2.098813653E-3,-1.313209534E-3,3.311841228E-3
1.260939734E1,2.210825682E-3,-2.711862326E-3,-1.312255859E-3,3.736838625E-3
1.262640394E1,-7.123105228E-3,2.087801695E-3,8.259773254E-3,1.110501680E-2
1.264338528E1,2.356402576E-3,-2.621591091E-3,-1.313209534E-3,3.761634250E-3
1.266039877E1,-2.458192408E-3,-2.545326948E-3,-1.315116882E-3,3.775040609E-3
1.267739476E1,-2.539049834E-3,-2.469569445E-3,-1.317024231E-3,3.778901974E-3
1.269439122E1,-2.467267215E-3,2.379566431E-3,-1.317977905E-3,3.672439199E-3
1.271137446E1,2.329353243E-3,2.392604947E-3,-1.317977905E-3,3.589917927E-3
1.272838308E1,-2.486445010E-3,-2.419248223E-3,3.467559814E-3,4.905011908E-3
1.274537917E1,-2.365343273E-3,-2.547323704E-3,-1.315116882E-3,3.716616642E-3
1.276237479E1,2.377133816E-3,-2.573758364E-3,-6.099700928E-3,7.034298025E-3
1.277937064E1,2.388045192E-3,6.897166371E-3,-6.097793579E-3,9.510875371E-3
1.279636672E1,7.069926709E-3,2.226561308E-3,-1.315116882E-3,7.528012443E-3
1.281334631E1,-2.480458468E-3,-2.686396241E-3,-1.312255859E-3,3.884766971E-3
1.283034606E1,6.985172629E-3,2.214148641E-3,3.470420837E-3,8.107953605E-3
1.284733241E1,2.210918814E-3,-2.495586872E-3,-6.102561951E-3,6.953946951E-3
1.286433781E1,-2.502668649E-3,-2.572536469E-3,-1.315116882E-3,3.822411106E-3
1.288133254E1,-2.583123744E-3,2.226009965E-3,-1.315116882E-3,3.654747741E-3
1.289833073E1,-2.612818033E-3,-2.534747124E-3,-1.317024231E-3,3.871216072E-3
1.291534137E1,2.028550953E-3,2.263486385E-3,-1.317024231E-3,3.312543194E-3
1.293233515E1,-2.684682608E-3,-2.497598529E-3,-6.102561951E-3,7.119464971E-3
1.294933105E1,-2.663314342E-3,2.351567149E-3,-1.318931580E-3,3.789814224E-3
1.296632750E1,2.030193806E-3,2.313613892E-3,3.467559814E-3,4.636643958E-3
1.298332310E1,2.090591937E-3,2.326264977E-3,-6.103515625E-3,6.858205770E-3
1.300031768E1,-2.622801811E-3,2.338677645E-3,-6.103515625E-3,7.042826524E-3
1.301730565E1,-2.651445568E-3,7.125511765E-3,3.467559814E-3,8.356258289E-3
1.303431267E1,2.144377679E-3,-2.421006560E-3,-1.318931580E-3,3.492736593E-3
1.305129934E1,2.155900002E-3,7.202044129E-3,-1.319885254E-3,7.632787272E-3
1.306829732E1,2.217076719E-3,2.428829670E-3,-6.105422974E-3,6.934755398E-3
1.308529327E1,-2.496428788E-3,2.288654447E-3,-6.102561951E-3,6.979352279E-3
1.310231317E1,2.349697053E-3,-2.421006560E-3,-1.317977905E-3,3.622073269E-3
1.311927503E1,2.359602600E-3,2.478644252E-3,-1.319885254E-3,3.667901149E-3
1.313627140E1,2.419132739E-3,7.213726640E-3,-1.318931580E-3,7.722022776E-3
1.315329040E1,2.327032387E-3,7.265225053E-3,-1.319885254E-3,7.742136132E-3
1.317028008E1,2.384543419E-3,2.389401197E-3,-1.089000702E-2,1.140120776E-2
1.318727099E1,2.291690558E-3,7.124483585E-3,-6.103515625E-3,9.657277823E-3
1.320427621E1,2.301715314E-3,2.453446388E-3,-6.105422974E-3,6.970902542E-3
1.322126057E1,2.311453223E-3,2.516910434E-3,-1.320838928E-3,3.663641578E-3
1.323825937E1,2.270516008E-3,-2.294778824E-3,3.464698792E-3,4.735545429E-3
1.325525567E1,2.432920039E-3,2.503395081E-3,-1.319885254E-3,3.732048221E-3
1.327224609E1,-2.280309796E-3,-2.207085490E-3,-1.320838928E-3,3.437390668E-3
1.328925469E1,2.311646938E-3,2.641633153E-3,-1.323699951E-3,3.751548859E-3
1.330623155E1,-2.502679825E-3,-2.120167017E-3,-1.324653625E-3,3.537403244E-3
1.332321824E1,2.191558480E-3,2.677127719E-3,-6.111145020E-3,7.022537636E-3
1.334022894E1,2.202931792E-3,2.739921212E-3,-6.112098694E-3,7.051086950E-3
1.335722281E1,2.161171287E-3,-1.971051097E-3,3.457069397E-3,4.528469120E-3
1.337422509E1,-2.500530332E-3,-2.049013972E-3,-1.325607300E-3,3.494044206E-3
1.339120280E1,2.242393792E-3,-1.974850893E-3,-1.327514648E-3,3.269657644E-3
1.340821429E1,2.201799303E-3,2.873152494E-3,-6.114959717E-3,7.106029677E-3
1.342520781E1,6.984457374E-3,2.833589911E-3,-1.328468323E-3,7.653541969E-3
1.344220094E1,-2.564668655E-3,-1.928150654E-3,3.457069397E-3,4.716632175E-3
1.345918897E1,2.281825989E-3,2.920001745E-3,3.455162048E-3,5.066683809E-3
1.347617712E1,2.289757133E-3,-1.792207360E-3,-6.116867065E-3,6.772817556E-3
1.349318039E1,2.198081464E-3,3.004610538E-3,-1.332283020E-3,3.954013740E-3
1.351017805E1,2.207100391E-3,3.015756607E-3,3.453254700E-3,5.088324682E-3
1.352717288E1,2.165347338E-3,2.925381064E-3,3.455162048E-3,5.018438826E-3
1.354416974E1,-2.598974854E-3,2.885431051E-3,-6.114959717E-3,7.243832893E-3
1.356116578E1,-2.578891814E-3,2.896651626E-3,3.455162048E-3,5.194171580E-3
1.357816116E1,-2.608314157E-3,2.907618880E-3,-6.115913391E-3,7.256855166E-3
1.359515772E1,2.136968076E-3,2.969563007E-3,-6.116867065E-3,7.127482003E-3
1.361215584E1,-2.524677664E-3,7.652774453E-3,-1.328468323E-3,8.167238347E-3
1.362914743E1,2.220354974E-3,2.929389477E-3,-1.330375671E-3,3.909117336E-3
1.364614570E1,2.178583294E-3,-1.782283187E-3,-1.332283020E-3,3.114118908E-3
1.366314216E1,2.136960626E-3,-1.810163260E-3,-1.331329346E-3,3.100923986E-3
1.368014038E1,2.146244049E-3,-1.787051558E-3,-1.332283020E-3,3.094332696E-3
1.369712863E1,-2.718385309E-3,-6.384417415E-3,8.234024048E-3,1.076798758E-2
1.371413956E1,1.976050436E-3,3.146588802E-3,-1.336097717E-3,3.948538151E-3
1.373113495E1,6.810046732E-3,3.106340766E-3,-1.335144043E-3,7.603203211E-3
1.374813131E1,-2.789337188E-3,3.117233515E-3,-1.336097717E-3,4.391207561E-3
1.376512478E1,1.854658127E-3,-1.594722271E-3,-1.338005066E-3,2.788037562E-3
1.378212916E1,1.864481717E-3,3.201290965E-3,-1.338005066E-3,3.938884801E-3
1.379911606E1,-2.849500626E-3,3.211721778E-3,3.447532654E-3,5.506386474E-3
1.381611545E1,-2.775806934E-3,3.120854497E-3,-1.335144043E-3,4.384911235E-3
1.383311149E1,-2.752993256E-3,3.131449223E-3,-6.120681763E-3,7.405922720E-3
1.385010771E1,2.042472363E-3,3.192558885E-3,-6.121635437E-3,7.199899028E-3
1.386710073E1,-2.669725567E-3,-1.519575715E-3,-1.338005066E-3,3.350642105E-3
1.388410206E1,2.075474709E-3,3.276750445E-3,3.447532654E-3,5.189428692E-3
1.390110913E1,2.085085958E-3,3.236263990E-3,-1.338005066E-3,4.075689589E-3
1.391810802E1,2.093315125E-3,3.246188164E-3,-6.123542786E-3,7.239991854E-3
1.393510048E1,2.002291381E-3,3.307506442E-3,-1.338958740E-3,4.091647608E-3
1.395209701E1,2.062618732E-3,3.165289760E-3,3.449440002E-3,5.115866655E-3
1.396909282E1,1.969419420E-3,3.074079752E-3,-1.335144043E-3,3.887311254E-3
1.398607589E1,1.937378198E-3,-1.707196236E-3,3.450393677E-3,4.309660055E-3
1.400308130E1,1.955240965E-3,3.070086241E-3,-1.335144043E-3,3.876984185E-3
1.402008415E1,1.921232790E-3,-1.762390137E-3,-1.333236694E-3,2.928254516E-3
1.403705870E1,-2.935849130E-3,3.015160561E-3,-1.334190369E-3,4.414800931E-3
1.405407357E1,1.867741346E-3,3.058239818E-3,3.450393677E-3,4.974585917E-3
1.407105254E1,1.681990921E-3,3.049597144E-3,-1.335144043E-3,3.729845281E-3
1.408805184E1,6.522811949E-3,2.939566970E-3,3.452301025E-3,7.943960729E-3
1.410504782E1,1.704748720E-3,-1.841947436E-3,-1.333236694E-3,2.841911089E-3
1.412204542E1,1.724246889E-3,3.037512302E-3,-1.335144043E-3,3.739267032E-3
1.413903823E1,1.691732556E-3,3.029271960E-3,-1.335144043E-3,3.717668256E-3
1.415603590E1,6.482839584E-3,-1.803666353E-3,-6.119728088E-3,9.095685420E-3
1.417304513E1,1.664780080E-3,2.974048257E-3,3.451347351E-3,4.850593189E-3
1.419003171E1,1.684330404E-3,-1.807227731E-3,-1.333236694E-3,2.807233703E-3
1.420703692E1,1.702886075E-3,-1.803591847E-3,-6.119728088E-3,6.603320105E-3
1.422403355E1,-7.875394076E-3,2.973899245E-3,-6.118774414E-3,1.040698366E-2
1.424102898E1,1.713227481E-3,2.965658903E-3,-1.333236694E-3,3.675296072E-3
1.425801248E1,6.453566253E-3,3.008112311E-3,-1.335144043E-3,7.244298909E-3
1.427502103E1,1.735430211E-3,-1.723468304E-3,-6.120681763E-3,6.591267424E-3
1.429199982E1,1.804590225E-3,3.053873777E-3,-1.335144043E-3,3.790158380E-3
1.430900110E1,-2.950493246E-3,2.994269133E-3,-1.090621948E-2,1.168831388E-2
1.432598966E1,-2.921231091E-3,2.883821726E-3,-1.090240479E-2,1.164956862E-2
1.434298940E1,1.933276653E-3,-1.999378204E-3,-6.114006042E-3,6.716855046E-3
1.435999075E1,-2.924911678E-3,2.727270126E-3,-6.113052368E-3,7.304965429E-3
1.437697039E1,1.826938242E-3,2.719551325E-3,-1.328468323E-3,3.535320471E-3
1.439399484E1,1.744482666E-3,-2.162963152E-3,-6.111145020E-3,6.713249796E-3
1.441098772E1,1.711100340E-3,-2.361491323E-3,-6.108283997E-3,6.768725066E-3
1.442798576E1,1.729391515E-3,2.366930246E-3,3.464698792E-3,4.538423903E-3
1.444498133E1,1.747719944E-3,2.411171794E-3,-1.321792603E-3,3.258129848E-3
1.446197804E1,1.815702766E-3,2.353474498E-3,-1.319885254E-3,3.252340055E-3
1.447897355E1,1.833837479E-3,2.397477627E-3,-6.106376648E-3,6.811658729E-3
1.449595644E1,1.850821078E-3,7.164090872E-3,-6.106376648E-3,9.593621446E-3
1.451295274E1,1.767244190E-3,-2.350836992E-3,-1.322746277E-3,3.224785932E-3
1.452996346E1,1.785643399E-3,-2.345532179E-3,-6.107330322E-3,6.781557875E-3
1.454695937E1,1.803804189E-3,-2.390742302E-3,-1.320838928E-3,3.273220705E-3
1.456394793E1,1.822032034E-3,2.439320087E-3,3.462791443E-3,4.610966038E-3
1.458095573E1,1.738727093E-3,-2.341076732E-3,-6.108283997E-3,6.768673840E-3
1.459794025E1,1.757118851E-3,2.438068390E-3,-1.322746277E-3,3.283489279E-3
1.461494157E1,1.723505557E-3,2.329438925E-3,-1.319885254E-3,3.184156747E-3
1.463195562E1,1.742959023E-3,2.374053001E-3,-1.320838928E-3,3.227793253E-3
1.464892819E1,1.658659428E-3,2.265915275E-3,-1.318931580E-3,3.102435115E-3
1.466593556E1,6.397947669E-3,2.208575606E-3,-1.317977905E-3,6.895549749E-3
1.468292551E1,-3.091823310E-3,2.101168036E-3,3.470420837E-3,5.100793986E-3
1.469991474E1,1.711264253E-3,1.994028687E-3,3.472328186E-3,4.354496387E-3
1.471690739E1,6.553828716E-3,6.812721491E-3,-1.313209534E-3,9.544127212E-3
1.473391060E1,-2.936232835E-3,1.970618963E-3,-1.312255859E-3,3.771845410E-3
1.475091278E1,1.917023212E-3,1.964718103E-3,-1.311302185E-3,3.042138827E-3
1.476788715E1,1.933559775E-3,2.009913325E-3,3.473281860E-3,4.454446302E-3
1.478488553E1,1.899316907E-3,-2.819925547E-3,3.474235535E-3,4.861038711E-3
1.480188515E1,1.866389066E-3,-2.813234925E-3,-1.311302185E-3,3.621769224E-3
1.481888082E1,-2.939667553E-3,1.915797591E-3,-6.095886230E-3,7.033616045E-3
1.483587689E1,-2.960979939E-3,6.734430790E-3,-1.312255859E-3,7.472748872E-3
1.485287052E1,1.842889935E-3,1.892283559E-3,-6.095886230E-3,6.643553967E-3
1.486987145E1,-3.013834357E-3,1.836180687E-3,-1.309394836E-3,3.764209331E-3
1.488688119E1,1.688368618E-3,6.655246019E-3,-1.310348511E-3,6.989985793E-3
1.490387429E1,1.656189561E-3,1.812979579E-3,-1.088142395E-2,1.115505473E-2
1.492087026E1,1.522425562E-3,1.858308911E-3,-6.095886230E-3,6.552169147E-3
1.493786342E1,1.593124121E-3,1.802489161E-3,-1.309394836E-3,2.738891469E-3
1.495486510E1,1.609597355E-3,1.847907901E-3,-1.310348511E-3,2.778953126E-3
1.497185481E1,1.525569707E-3,1.791730523E-3,-1.309394836E-3,2.692986453E-3
1.498885742E1,1.544546336E-3,6.508812308E-3,-6.093025208E-3,9.048492539E-3
1.500583756E1,1.411002129E-3,1.718461514E-3,3.477096558E-3,4.127255438E-3
1.502284783E1,1.429155469E-3,1.662313938E-3,-6.093025208E-3,6.475394132E-3
1.503983690E1,1.397386193E-3,1.556217670E-3,3.480911255E-3,4.060941366E-3
1.505684564E1,1.365765929E-3,1.501217484E-3,3.480911255E-3,4.029356484E-3
1.507383450E1,1.283384860E-3,1.547768712E-3,3.479957581E-3,4.019050814E-3
1.509083043E1,1.353606582E-3,1.644834876E-3,-1.306533813E-3,2.498952411E-3
1.510782618E1,6.197102368E-3,1.589328051E-3,-1.305580139E-3,6.529516131E-3
1.512482243E1,1.532111317E-3,-3.239139915E-3,3.480911255E-3,4.995611638E-3
1.514180878E1,1.550976187E-3,1.491308212E-3,-1.302719116E-3,2.515274222E-3
1.515880099E1,6.343219429E-3,1.537486911E-3,-6.090164185E-3,8.926947884E-3
1.517580112E1,-3.247879446E-3,1.482278109E-3,-1.302719116E-3,3.800387662E-3
1.519279988E1,1.556642354E-3,1.477852464E-3,-1.302719116E-3,2.510828632E-3
1.520980904E1,-3.299470991E-3,1.473322511E-3,-1.302719116E-3,3.841128107E-3
1.522679839E1,1.403581351E-3,1.468837261E-3,-6.088256836E-3,6.418285971E-3
1.524379174E1,1.269415021E-3,-3.308743238E-3,3.480911255E-3,4.967488246E-3
1.526079339E1,1.186367124E-3,-3.351733088E-3,-1.302719116E-3,3.786642147E-3
1.527777029E1,1.204915345E-3,-3.394335508E-3,3.482818604E-3,5.010325334E-3
1.529476667E1,-3.650531173E-3,1.387506723E-3,3.482818604E-3,5.232740981E-3
1.531176791E1,1.154784113E-3,6.156861782E-3,-1.302719116E-3,6.398245888E-3
1.532876139E1,5.896262825E-3,1.315921545E-3,-6.087303162E-3,8.576294339E-3
1.534575770E1,-3.642886877E-3,-3.461331129E-3,-1.301765442E-3,5.190956680E-3
1.536275315E1,1.109849662E-3,1.320004463E-3,-1.301765442E-3,2.160733977E-3
1.537976574E1,5.903217942E-3,-3.406181931E-3,3.482818604E-3,7.653762659E-3
1.539675513E1,1.136437058E-3,1.273602247E-3,-1.299858093E-3,2.145502956E-3
1.541375842E1,-3.618307412E-3,1.168280840E-3,3.487586975E-3,5.159485590E-3
1.543075047E1,1.133933663E-3,-3.710389137E-3,-1.296043396E-3,4.090540501E-3
1.544774805E1,-3.619696945E-3,-3.650590777E-3,-1.296997070E-3,5.302001546E-3
1.546474099E1,1.134876162E-3,1.030087471E-3,-1.295089722E-3,2.006559615E-3
1.548173876E1,1.206319779E-3,9.850859642E-4,-1.294136047E-3,2.024941944E-3
1.549873447E1,1.227762550E-3,-3.772869706E-3,3.491401672E-3,5.285057458E-3
1.551572542E1,1.198392361E-3,-3.847390413E-3,-6.077766418E-3,7.292311148E-3
1.553272968E1,5.991391838E-3,9.019821882E-4,-6.077766418E-3,8.581934086E-3
1.554972228E1,-3.543820232E-3,-3.855600953E-3,-1.292228699E-3,5.393901701E-3
1.556671837E1,1.267414540E-3,-3.725245595E-3,3.490447998E-3,5.259945017E-3
