"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.305665759E1,-9.784606099E-1,-8.647935390E-1,-1.028745651E0,1.662399063E0
3.307363846E1,-1.035113692E0,-8.093738556E-1,-9.828300476E-1,1.640884303E0
3.309064562E1,-1.056345463E0,-7.756769657E-1,-6.070671082E-1,1.444323705E0
3.310763983E1,-1.051963329E0,-8.378026485E-1,-3.123855591E-2,1.345182505E0
3.312460855E1,-9.328016639E-1,-8.932390213E-1,3.391304016E-1,1.335291849E0
3.314160788E1,-6.777178645E-1,-9.242584705E-1,5.090332031E-1,1.254061412E0
3.315860830E1,-4.751027524E-1,-9.456412792E-1,7.219915390E-1,1.281105709E0
3.317560168E1,-4.298065305E-1,-9.744770527E-1,9.431676865E-1,1.422639963E0
3.319259600E1,-6.050493717E-1,-9.139118195E-1,9.064426422E-1,1.422307217E0
3.320958974E1,-6.623476744E-1,-7.686848640E-1,4.237518311E-1,1.099611966E0
3.322659758E1,-2.252848744E-1,-6.921236515E-1,1.297044754E-1,7.393319110E-1
3.324359414E1,2.242561579E-1,-7.226004601E-1,2.982807159E-1,8.132734071E-1
3.326058412E1,2.027575970E-1,-9.527904987E-1,8.231582642E-1,1.275346975E0
3.327757444E1,-1.912213564E-1,-1.081819057E0,1.079993248E0,1.540546493E0
3.329457755E1,-5.946179032E-1,-1.081511497E0,8.558969498E-1,1.501931143E0
3.331156591E1,-9.172507524E-1,-8.476996422E-1,2.962570190E-1,1.283632287E0
3.332856060E1,-1.034556508E0,-5.871114731E-1,-2.757968903E-1,1.221094171E0
3.334555418E1,-1.085064054E0,-3.750460148E-1,-6.718311310E-1,1.330180658E0
3.336253581E1,-1.208660841E0,-2.332890034E-1,-8.672962189E-1,1.505817890E0
3.337951308E1,-1.006157637E0,-3.038480282E-1,-6.387224197E-1,1.229895582E0
3.339655831E1,-3.667628765E-1,-4.833974838E-1,2.975463867E-2,6.075141755E-1
3.341352718E1,1.399788857E-1,-6.065237522E-1,9.298648834E-1,1.118978933E0
3.343052690E1,1.201008558E-1,-6.994233131E-1,1.492697716E0,1.652804785E0
3.344751840E1,-3.346300721E-1,-6.327962875E-1,1.391373634E0,1.564713717E0
3.346451202E1,-4.752513766E-1,-4.325942993E-1,6.575403214E-1,9.194351380E-1
3.348149280E1,-3.365752101E-1,-1.886088848E-1,-1.067371368E-1,4.003111288E-1
3.349849474E1,-4.305247068E-1,6.256461143E-2,-6.727180481E-1,8.011338378E-1
3.351549286E1,-6.273038387E-1,2.109193802E-1,-1.258458614E0,1.421870309E0
3.353249059E1,-8.441147804E-1,2.493569851E-1,-1.515102863E0,1.752211561E0
3.354947131E1,-8.032466769E-1,2.034146786E-1,-1.373828888E0,1.604365472E0
3.356647592E1,-6.978445053E-1,1.282219887E-1,-9.637889862E-1,1.196794486E0
3.358346852E1,-5.314653516E-1,3.078103065E-2,-3.605337143E-1,6.429521373E-1
3.360044378E1,-4.200936556E-1,-4.831767082E-2,2.109985352E-1,4.725819068E-1
3.361744417E1,-3.682349324E-1,-1.320035458E-1,5.576133728E-1,6.811421108E-1
3.363444044E1,-3.481296301E-1,-2.235245705E-1,7.730493546E-1,8.767911824E-1
3.365143147E1,-1.980339289E-1,-3.475139141E-1,1.024412155E0,1.099728885E0
3.366842553E1,-1.604909897E-1,-5.250372887E-1,1.350562096E0,1.457888709E0
3.368541946E1,-5.257617235E-1,-5.529408455E-1,1.383097649E0,1.579597441E0
3.370241530E1,-1.210274458E0,-3.189103603E-1,8.903417587E-1,1.535961109E0
3.378739681E1,-9.267908335E-1,-1.091181755E0,2.290160179E0,2.700824414E0
3.387236350E1,-2.122850418E0,-9.607603550E-1,-7.610187531E-1,2.451265775E0
3.388936202E1,-1.965511084E0,-9.839291573E-1,-5.809926987E-1,2.273522140E0
3.390635360E1,-1.618729234E0,-1.156600237E0,1.849040985E-1,1.998048539E0
3.392334385E1,-1.354023695E0,-1.357899666E0,6.677627563E-1,2.030561195E0
3.394034485E1,-1.177786469E0,-1.453468084E0,9.050035477E-1,2.078167910E0
3.395732191E1,-8.375089169E-1,-1.473898649E0,1.163802147E0,2.056266970E0
3.397432426E1,-7.192820907E-1,-1.363721728E0,1.093691826E0,1.890308305E0
3.399132896E1,-7.384245992E-1,-1.217023373E0,5.306997299E-1,1.519229733E0
3.400830445E1,-7.390415668E-1,-1.060243368E0,-1.341876984E-1,1.299347827E0
3.402530793E1,-7.331519127E-1,-8.885066509E-1,-5.915689468E-1,1.294955449E0
3.404228687E1,-7.666425109E-1,-7.450373173E-1,-9.486846924E-1,1.429273938E0
3.405929856E1,-8.548365831E-1,-6.646969318E-1,-1.140271187E0,1.572509451E0
3.407629324E1,-8.857335448E-1,-6.500687599E-1,-1.139397621E0,1.582826663E0
3.409327365E1,-8.363283873E-1,-7.367544174E-1,-8.520660400E-1,1.402950027E0
3.411026474E1,-9.006303549E-1,-8.091983795E-1,-3.594713211E-1,1.262995124E0
3.412726104E1,-8.545358181E-1,-8.866560459E-1,1.766300201E-1,1.244021130E0
3.414424519E1,-4.991001785E-1,-9.300830364E-1,6.337203979E-1,1.231160828E0
3.416124801E1,-1.774961352E-1,-8.247187138E-1,7.563076019E-1,1.132990302E0
3.417824217E1,1.952362061E-2,-7.293672562E-1,5.745964050E-1,9.287188998E-1
3.419523920E1,1.485507488E-1,-5.879831314E-1,5.163345337E-1,7.964878144E-1
3.421224358E1,3.949809074E-2,-3.404681683E-1,5.103359222E-1,6.147531426E-1
3.422923139E1,-3.826069832E-2,-1.392242908E-1,3.833646774E-1,4.096532193E-1
3.424623261E1,3.498767614E-1,-2.075126171E-1,2.837171555E-1,4.959542910E-1
3.426322594E1,8.825956583E-1,-3.887867928E-1,8.549728394E-1,1.288840107E0
3.428020659E1,8.779572248E-1,-6.597833633E-1,1.470906258E0,1.835671047E0
3.429720883E1,5.773538351E-1,-8.603129387E-1,1.264986038E0,1.635134698E0
3.431421254E1,1.578191519E-1,-7.488517761E-1,6.689062119E-1,1.016425790E0
3.433120484E1,-2.340165973E-1,-5.977728367E-1,-1.478605270E-1,6.587555446E-1
3.434819238E1,-4.203926921E-1,-2.925438881E-1,-6.538925171E-1,8.305945858E-1
3.436518451E1,-4.566416740E-1,-1.214272976E-1,-1.061899185E0,1.162280554E0
3.438220110E1,-4.108022451E-1,3.322339058E-2,-1.320463657E0,1.383288310E0
3.439917727E1,-1.930651665E-1,2.805137634E-2,-1.339724541E0,1.353854824E0
3.441617331E1,3.189153671E-1,-1.207013130E-1,-9.097919464E-1,9.715951853E-1
3.443315785E1,9.610631466E-1,-2.676646709E-1,-8.065032959E-2,1.000895211E0
3.445015710E1,9.690679312E-1,-2.525084019E-1,6.093997955E-1,1.172271837E0
3.446715460E1,6.623471975E-1,-2.556040287E-1,1.029034615E0,1.250179774E0
3.448413477E1,3.648722172E-2,-1.618175507E-1,6.514997482E-1,6.722857718E-1
3.450113825E1,-1.733998656E-1,-1.648330688E-2,5.694389343E-2,1.832534305E-1
3.451813457E1,-4.588484764E-3,1.585810184E-1,-4.972343445E-1,5.219300594E-1
3.453513161E1,9.480118752E-2,3.561825752E-1,-9.104986191E-1,9.822733975E-1
3.455212248E1,4.909515381E-2,4.643204212E-1,-1.293752193E0,1.375426670E0
3.456911810E1,-8.196210861E-2,5.300512314E-1,-1.420040131E0,1.517954567E0
3.458609744E1,-8.409667015E-2,5.310146809E-1,-1.074490547E0,1.201490232E0
3.460308799E1,5.249857903E-2,4.009165764E-1,-4.232225418E-1,5.853268505E-1
3.462008506E1,3.352940083E-2,2.931911945E-1,1.296186447E-1,3.223139624E-1
3.463706866E1,-2.508832812E-1,2.841944695E-1,2.958221436E-1,4.808530523E-1
3.465407084E1,-4.217019677E-1,2.100679874E-1,2.621421814E-1,5.391471341E-1
3.467106904E1,-4.672165215E-1,1.888527870E-1,1.284198761E-1,5.200464573E-1
3.468806076E1,-4.938360155E-1,1.456329823E-1,5.035591125E-2,5.173187542E-1
3.470507171E1,-7.622041702E-1,2.318964005E-1,-6.997776031E-2,7.997674816E-1
3.472206228E1,-1.187186480E0,5.283935070E-1,-2.197751999E-1,1.317919790E0
3.473905590E1,-1.248728037E0,7.545325756E-1,-2.054367065E-1,1.473378892E0
3.475604987E1,-4.503323138E-1,6.396014690E-1,3.219642639E-1,8.459020152E-1
3.477304041E1,9.466934204E-2,5.226752758E-1,1.576948166E0,1.664006384E0
3.479002798E1,3.828865290E-2,2.546288967E-1,2.079945564E0,2.095823334E0
3.480703202E1,-3.222183585E-1,-8.237004280E-2,2.006945610E0,2.034315653E0
3.482402483E1,-8.953292370E-1,-1.691367626E-1,1.622996330E0,1.861273428E0
3.484101871E1,-1.413275123E0,5.196380615E-2,9.494171143E-1,1.703361285E0
3.485801321E1,-1.664152145E0,2.458853722E-1,1.631135941E-1,1.690108879E0
3.487500517E1,-1.732826352E0,4.205181599E-1,-2.725620270E-1,1.803832794E0
3.489199314E1,-1.576802969E0,5.341091156E-1,-3.329515457E-1,1.697774096E0
3.490900113E1,-1.178017855E0,3.874812126E-1,1.934623718E-2,1.240258857E0
3.492598910E1,-7.060144544E-1,1.229445934E-1,4.220628738E-1,8.316903584E-1
3.494298264E1,-4.362962842E-1,-8.190822601E-2,6.951160431E-1,8.247725253E-1
3.495996066E1,-4.525862336E-1,-7.762527466E-2,5.557470322E-1,7.209124398E-1
3.497695753E1,-5.249324441E-1,6.550621986E-2,2.641525269E-1,5.912881642E-1
3.499396793E1,-4.246404767E-1,7.669925690E-2,-8.617305756E-2,4.400319378E-1
3.501094209E1,-4.525972903E-1,1.021549702E-1,-1.695175171E-1,4.939798920E-1
3.502795236E1,-5.899320841E-1,1.497647762E-1,-4.092407227E-1,7.334352876E-1
3.504494691E1,-7.213667631E-1,1.846005917E-1,-6.769971848E-1,1.006366024E0
3.506194367E1,-7.092977762E-1,2.187242508E-1,-9.498348236E-1,1.205458347E0
3.507893250E1,-9.077463746E-1,4.115037918E-1,-1.019488335E0,1.425726242E0
3.509591268E1,-8.957021832E-1,5.642588139E-1,-9.774332047E-1,1.440849083E0
3.511290884E1,-7.056502104E-1,8.069052696E-1,-7.259712219E-1,1.294632206E0
3.512990309E1,-2.403743714E-1,7.752709389E-1,-5.800008774E-1,9.976100866E-1
3.514689647E1,-2.883961052E-2,6.393485069E-1,-4.939785004E-1,8.084633543E-1
3.516389074E1,2.157858759E-2,3.515880108E-1,-3.362169266E-1,4.869513184E-1
3.518088003E1,1.684409007E-2,9.630584717E-2,3.546428680E-2,1.040012270E-1
3.519789552E1,1.166089103E-1,-1.366846561E-1,4.891633987E-1,5.211153076E-1
3.521488501E1,3.537747562E-1,-3.546712399E-1,9.351959229E-1,1.060914549E0
3.523189804E1,5.230697393E-1,-5.750286579E-1,1.288513184E0,1.504834255E0
3.524887326E1,4.596801996E-1,-5.982313156E-1,1.317665100E0,1.518363563E0
3.526587685E1,3.998801708E-1,-7.737882137E-1,7.994689941E-1,1.182287200E0
3.528285207E1,5.236127377E-1,-8.741915226E-1,7.216777802E-1,1.248679277E0
3.529985097E1,8.809879422E-1,-9.207718372E-1,1.227043152E0,1.769066259E0
3.531685360E1,1.298756242E0,-1.006410837E0,2.044040680E0,2.622543203E0
3.533384304E1,1.463089824E0,-9.863746166E-1,2.468347549E0,3.034189569E0
3.535083342E1,1.309638739E0,-7.948284149E-1,1.641944885E0,2.245637736E0
3.536783137E1,9.085195065E-1,-5.368905067E-1,1.873769760E-1,1.071806532E0
3.538482323E1,7.414249778E-1,-4.026062489E-1,-8.559165001E-1,1.201830206E0
3.540180635E1,1.158037066E0,-3.056745529E-1,-9.490933418E-1,1.528157371E0
3.541881212E1,1.883341789E0,-5.911164284E-1,-6.071262360E-1,2.065186963E0
3.543579171E1,2.009180069E0,-8.252375126E-1,4.720678329E-1,2.222761692E0
3.545278823E1,1.885074735E0,-1.120575666E0,1.340245247E0,2.570107761E0
3.546978502E1,1.933490753E0,-1.302373648E0,1.831926346E0,2.964880731E0
3.548678802E1,1.701996446E0,-1.332443714E0,1.340242386E0,2.543314335E0
3.550377876E1,1.457541466E0,-1.374999285E0,3.350162506E-1,2.031572309E0
3.552077925E1,1.164162397E0,-1.442901611E0,-5.214862823E-1,1.925924996E0
3.553777073E1,8.182678223E-1,-1.511396170E0,-1.114938259E0,2.048650271E0
3.555476361E1,3.736892939E-1,-1.569035292E0,-1.637274265E0,2.298299905E0
3.557176956E1,-1.177053452E-1,-1.480575800E0,-1.836694717E0,2.362076784E0
3.558873588E1,-3.726174831E-1,-1.309070587E0,-1.775988102E0,2.237552978E0
3.560573311E1,-1.642051637E-1,-1.079280853E0,-1.286447525E0,1.687233751E0
3.562272647E1,1.775292903E-1,-8.552491665E-1,-7.358965874E-1,1.142152167E0
3.563972046E1,3.597893417E-1,-7.034416199E-1,-3.606309891E-1,8.685235709E-1
3.565671240E1,3.062071204E-1,-4.883441925E-1,1.432132721E-2,5.765829961E-1
3.567371085E1,1.763047278E-1,-2.012109756E-1,2.684898376E-1,3.790197972E-1
3.569070589E1,9.277957678E-2,1.552438736E-2,3.014316559E-1,3.157690606E-1
3.570770326E1,-2.637651563E-2,1.379375458E-1,1.252784729E-1,1.881945347E-1
3.572470952E1,-4.131824076E-1,1.418061256E-1,-2.845897675E-1,5.213636111E-1
3.574166931E1,-1.019034743E0,1.654958725E-1,-5.523080826E-1,1.170839404E0
3.575868767E1,-1.397446156E0,2.585062981E-1,-2.387046814E-1,1.441062521E0
3.577567328E1,-1.642500520E0,4.641909599E-1,-1.826829910E-1,1.716582151E0
3.579266607E1,-1.309801102E0,2.990055084E-1,-3.143091202E-1,1.379772968E0
3.580967670E1,-5.070231557E-1,2.994012833E-2,-1.927890778E-1,5.432646870E-1
3.582666693E1,3.008472323E-1,-3.436112404E-1,5.750923157E-1,7.343765473E-1
3.584366059E1,4.010133743E-1,-5.895328522E-1,1.396352768E0,1.567852596E0
3.586065233E1,-1.466725916E-1,-5.891404152E-1,1.737878799E0,1.840875335E0
3.587764839E1,-1.091319442E0,-1.835484505E-1,1.002085686E0,1.492931304E0
3.589464518E1,-1.233423114E0,2.298474312E-1,-9.414482117E-2,1.258183479E0
3.591163317E1,-7.608380914E-1,5.972957611E-1,-5.147542953E-1,1.095722963E0
3.592863352E1,-4.703824818E-1,7.709965706E-1,-6.683225632E-1,1.123543697E0
3.594561171E1,-6.766420603E-1,6.381239891E-1,-6.981964111E-1,1.162981054E0
3.596259835E1,-9.181424379E-1,3.807063103E-1,-3.534946442E-1,1.054931891E0
3.597960730E1,-8.519344926E-1,6.659698486E-2,3.018388748E-1,9.062749276E-1
3.599660326E1,-6.956058145E-1,-7.761669159E-2,8.937511444E-1,1.135201704E0
3.601360026E1,-5.867069364E-1,-1.048812866E-1,9.854784012E-1,1.151691275E0
3.603058197E1,-5.240529180E-1,2.632904053E-2,3.788127899E-1,6.471659826E-1
3.604757517E1,-4.464782476E-1,2.431554794E-1,-5.809183121E-1,7.719672908E-1
3.606456884E1,-3.283515573E-1,4.302887917E-1,-1.514690876E0,1.608493593E0
3.608155043E1,-2.831068039E-1,5.067515373E-1,-2.180563450E0,2.256502502E0
3.609854687E1,-4.019413292E-1,5.636487007E-1,-2.305590630E0,2.407281629E0
3.611554132E1,-4.832537174E-1,5.932078362E-1,-2.148357391E0,2.280541421E0
3.613253451E1,-3.320422173E-1,5.206403732E-1,-1.718889236E0,1.826444261E0
3.614952906E1,-7.231670618E-2,5.344858170E-1,-1.198750019E0,1.314498537E0
3.616652235E1,1.969915032E-1,4.927601814E-1,-8.432178497E-1,9.963104892E-1
3.618351690E1,3.416817784E-1,5.377492905E-1,-8.195362091E-1,1.038056037E0
3.620051050E1,3.970273137E-1,5.184259415E-1,-8.651504517E-1,1.083919484E0
3.621750515E1,4.438419938E-1,4.583597183E-1,-8.121314049E-1,1.032785924E0
3.623449827E1,3.949651122E-1,3.050022125E-1,-5.754575729E-1,7.616923314E-1
3.625149350E1,3.407970667E-1,1.413059235E-1,-1.919527054E-1,4.158796049E-1
3.626849800E1,3.592895865E-1,-2.264881134E-2,3.280105591E-1,4.870245400E-1
3.628549009E1,1.709965467E-1,-9.071445465E-2,4.461212158E-1,4.863055320E-1
3.630247087E1,-5.797344446E-2,-4.818344116E-2,7.837963104E-2,1.087470957E-1
3.631947905E1,2.994363308E-1,-3.230576515E-1,6.451606750E-2,4.451861244E-1
3.633647027E1,8.988931179E-1,-6.520802975E-1,9.073152542E-1,1.434028773E0
3.635345358E1,9.050843716E-1,-9.456374645E-1,1.867607117E0,2.280649968E0
3.637047830E1,3.898632526E-1,-1.065128803E0,2.525191307E0,2.768227567E0
3.638746601E1,-2.584512234E-1,-9.939913750E-1,2.253022194E0,2.476070454E0
3.640446042E1,-3.511290550E-1,-6.304321289E-1,1.291996002E0,1.479861464E0
3.642144142E1,-1.575016975E-2,-3.097586632E-1,4.837141037E-1,5.746110262E-1
3.643844492E1,2.231684923E-1,-1.304943562E-1,4.246234894E-2,2.619847401E-1
3.645544520E1,1.831855774E-1,-1.359560490E-1,-1.273097992E-1,2.612446899E-1
3.647243310E1,1.544708014E-1,-2.633485794E-1,6.340789795E-2,3.118240919E-1
3.648943335E1,1.789323092E-1,-3.084840775E-1,3.267364502E-1,4.836692105E-1
3.650642496E1,2.081172466E-1,-3.270761967E-1,4.891252518E-1,6.241275020E-1
3.652341652E1,-1.743543148E-2,-2.259020805E-1,4.219379425E-1,4.789231375E-1
3.654040827E1,-2.015199661E-1,-8.523201942E-2,-3.126907349E-2,2.210261271E-1
3.655740149E1,-3.495877981E-1,2.047824860E-2,-3.294944763E-1,4.808301126E-1
3.657438718E1,-5.450109839E-1,7.022047043E-2,-3.849411011E-1,6.709303529E-1
3.659138030E1,-7.914792895E-1,1.246361732E-1,-2.154111862E-1,8.296840487E-1
3.660837422E1,-9.343842864E-1,9.852719307E-2,-5.079936981E-2,9.409368621E-1
3.662536840E1,-9.989045858E-1,1.631550789E-1,1.348104477E-1,1.021079727E0
3.664236166E1,-1.063948989E0,3.132793903E-1,1.035671234E-1,1.113937869E0
3.665935607E1,-1.112954021E0,5.012345314E-1,-3.351974487E-2,1.221075870E0
3.667635307E1,-9.209231138E-1,6.506824493E-1,-2.050876617E-1,1.146101209E0
3.669335740E1,-7.127411366E-1,7.481746674E-1,-2.377824783E-1,1.060332857E0
3.671035081E1,-5.608668923E-1,7.084877491E-1,4.992675781E-2,9.049968192E-1
3.672731854E1,-6.092406511E-1,6.523709297E-1,2.992830276E-1,9.414522460E-1
3.674433819E1,-9.348985553E-1,8.133597374E-1,4.552555084E-1,1.320169288E0
3.676132585E1,-1.240588784E0,8.143160343E-1,2.961626053E-1,1.513236077E0
3.677833010E1,-7.037904263E-1,7.185368538E-1,2.923240662E-1,1.047410872E0
3.679531087E1,2.667731047E-2,4.637699127E-1,7.630853653E-1,8.933607813E-1
3.681231245E1,2.325736284E-1,-6.947016716E-2,1.709257126E0,1.726405665E0
3.682930894E1,-2.435672283E-2,-5.525329113E-1,2.288164139E0,2.354056285E0
3.684630245E1,-8.303476572E-1,-4.775395393E-1,2.200178146E0,2.399646874E0
3.686329639E1,-1.499320269E0,-1.330745220E-1,8.461885452E-1,1.726761463E0
3.688029949E1,-1.549895406E0,3.028273582E-1,-4.461002350E-1,1.641001401E0
3.689728115E1,-1.340619087E0,6.606256962E-1,-1.090762138E0,1.850256169E0
3.691428096E1,-8.553928137E-1,6.364645958E-1,-1.071712971E0,1.511738317E0
3.693127207E1,-4.569827616E-1,1.882596016E-1,-5.027637482E-1,7.050151122E-1
3.694825293E1,-3.866358995E-1,-3.557145596E-1,5.036449432E-2,5.277847563E-1
3.696526011E1,-5.447118282E-1,-8.288905621E-1,5.669651031E-1,1.142462239E0
3.698225374E1,-7.743079662E-1,-1.109779835E0,8.276576996E-1,1.586247577E0
3.699924265E1,-7.737681866E-1,-1.191682577E0,5.119838715E-1,1.510282111E0
3.701623844E1,-6.638666391E-1,-1.093417168E0,-8.332252502E-2,1.281882467E0
3.703322029E1,-5.148353577E-1,-9.387109280E-1,-6.859378815E-1,1.271512654E0
3.705021197E1,-4.523504674E-1,-7.529575825E-1,-1.102330208E0,1.409502733E0
3.706722012E1,-3.697066307E-1,-6.106591225E-1,-1.317716599E0,1.498654260E0
3.708420453E1,-4.385724068E-1,-4.520287514E-1,-1.355339527E0,1.494530355E0
3.710119842E1,-5.332294703E-1,-2.755250931E-1,-1.294020176E0,1.426441713E0
3.711819068E1,-3.007545471E-1,-2.157974243E-1,-1.027993679E0,1.092608269E0
3.713518711E1,9.607660770E-2,-1.225392818E-1,-7.577037811E-1,7.735383701E-1
3.715217762E1,3.370885253E-1,-6.810855865E-2,-5.868282318E-1,6.801726423E-1
3.716917992E1,4.600901604E-1,3.351449966E-2,-5.376415253E-1,7.084240164E-1
3.718617670E1,5.901590586E-1,4.424905777E-2,-4.205694199E-1,7.260332847E-1
3.720317636E1,6.964328289E-1,-2.288293839E-2,-2.368106842E-1,7.359494644E-1
3.722016554E1,7.112231255E-1,-1.514482498E-1,1.933269501E-1,7.524295423E-1
3.723716791E1,3.066388369E-1,7.297515869E-3,5.457601547E-1,6.260469443E-1
3.725415131E1,-2.411365509E-2,-4.335927963E-2,4.290008545E-1,4.318601957E-1
3.727115840E1,2.633857727E-1,-2.026500702E-1,2.490625381E-1,4.152965978E-1
3.728815015E1,9.788542986E-1,-3.250005245E-1,6.398077011E-1,1.213727718E0
3.730513197E1,1.371321201E0,-5.901207924E-1,1.814883232E0,2.350013943E0
3.732213232E1,1.109900713E0,-7.565479279E-1,2.404053688E0,2.753855206E0
3.733912622E1,5.818942785E-1,-5.978653431E-1,1.943390846E0,2.114902338E0
3.735610699E1,-3.066637516E-1,-1.235058308E-1,6.791257858E-1,7.553199188E-1
3.737311430E1,-4.992701411E-1,1.363573074E-1,-8.931732178E-2,5.252062196E-1
3.739010490E1,-1.384699345E-1,3.362548351E-1,7.219600677E-2,3.707472189E-1
3.740710034E1,5.207926035E-1,1.060428619E-1,5.162315369E-1,7.409217395E-1
3.742409758E1,9.801431894E-1,-1.813895702E-1,7.744960785E-1,1.262310193E0
3.744108858E1,9.924523830E-1,-3.561024666E-1,8.617897034E-1,1.361782726E0
3.745808449E1,6.663020849E-1,-4.040358067E-1,3.672962189E-1,8.614580163E-1
3.747507923E1,2.942609787E-1,-3.718910217E-1,-3.031063080E-1,5.628195888E-1
3.749207023E1,-7.067143917E-2,-3.335306644E-1,-9.551115036E-1,1.014137634E0
3.750906575E1,-3.443242908E-1,-2.515990734E-1,-1.471709251E0,1.532249794E0
3.752605938E1,-6.458058357E-1,-9.695219994E-2,-1.903344631E0,2.012258853E0
3.754304199E1,-7.547537088E-1,-7.036662102E-2,-1.963089943E0,2.104358987E0
3.756004195E1,-7.792260051E-1,-1.033828259E-1,-1.689025879E0,1.862978689E0
3.757702835E1,-7.275565863E-1,-1.897289753E-1,-1.351577759E0,1.546640911E0
3.759401075E1,-7.898122072E-1,-3.027944565E-1,-1.080709457E0,1.372377768E0
3.761101604E1,-8.378394842E-1,-3.576173782E-1,-3.770141602E-1,9.859030721E-1
3.762800995E1,-9.012478590E-1,-3.654763699E-1,3.136415482E-1,1.021856987E0
3.764499409E1,-1.035567284E0,-1.920173168E-1,6.391286850E-1,1.231972291E0
3.766199344E1,-1.122444630E0,3.145170212E-2,4.994268417E-1,1.228941954E0
3.767900781E1,-1.075254917E0,3.486382961E-1,2.042484283E-1,1.148668455E0
3.769599914E1,-9.308207631E-1,6.846387386E-1,2.590274811E-2,1.155780450E0
3.771296574E1,-8.553916812E-1,1.051727772E0,-5.357646942E-2,1.356722769E0
3.772997372E1,-9.281756878E-1,1.387962103E0,-3.120851517E-1,1.698630639E0
3.774698037E1,-8.845046759E-1,1.376749516E0,-4.360351562E-1,1.693491780E0
3.776396934E1,-6.629705429E-1,1.223967552E0,2.694702148E-2,1.392247338E0
3.778097401E1,-5.104644895E-1,5.822877884E-1,1.307626724E0,1.519710733E0
3.779795806E1,-6.554542780E-1,-2.414839268E-1,2.567268372E0,2.660601753E0
3.781495436E1,-8.814295530E-1,-9.425477982E-1,3.263802528E0,3.509661145E0
3.783195072E1,-1.476026535E0,-1.199556351E0,3.552151680E0,4.029314002E0
3.784891024E1,-2.181667805E0,-8.523104191E-1,2.405892372E0,3.357741141E0
3.786593637E1,-2.299261808E0,-4.745931625E-1,3.504161835E-1,2.373738620E0
3.788292232E1,-2.308109999E0,1.199245453E-2,-8.504323959E-1,2.459827401E0
3.789991027E1,-2.131794691E0,2.408390045E-1,-1.198957920E0,2.457651750E0
3.791691703E1,-1.622964144E0,-1.461863518E-2,-1.388072968E-1,1.628954813E0
3.793391666E1,-1.147723675E0,-4.027945995E-1,8.748826981E-1,1.498310001E0
3.795090765E1,-1.001046896E0,-6.440522671E-1,1.136675835E0,1.645882792E0
3.796790132E1,-9.816268682E-1,-6.647994518E-1,9.935874939E-1,1.546856725E0
3.798489462E1,-9.444384575E-1,-5.930714607E-1,5.288734436E-1,1.234262888E0
3.800187654E1,-8.272972107E-1,-5.497233868E-1,1.492338181E-1,1.004433775E0
3.801888033E1,-7.759214640E-1,-5.124700069E-1,-1.495847702E-1,9.418360949E-1
3.803588074E1,-7.793505192E-1,-4.844229221E-1,-4.196243286E-1,1.009027936E0
3.805285521E1,-6.012458801E-1,-4.759178162E-1,-6.610536575E-1,1.012416078E0
3.806985191E1,-4.292354584E-1,-4.896774292E-1,-9.080810547E-1,1.117424837E0
3.808684598E1,-4.893829823E-1,-5.294840336E-1,-8.369979858E-1,1.104723800E0
3.810383998E1,-5.137853026E-1,-6.290435791E-1,-5.023317337E-1,9.549912734E-1
3.812083414E1,-4.760694504E-1,-6.612801552E-1,-5.684947968E-2,8.168019519E-1
3.813781494E1,-1.044558287E-1,-6.151208878E-1,4.189453125E-1,7.515317036E-1
3.815482766E1,2.758033276E-1,-5.667376518E-1,5.014638901E-1,8.054347115E-1
3.817182873E1,4.256836176E-1,-5.674746037E-1,5.497283936E-1,8.974604586E-1
3.818882308E1,5.301074982E-1,-5.652835369E-1,4.526147842E-1,8.974517144E-1
3.827379305E1,7.681252956E-1,-2.787678242E-1,-4.237775803E-1,9.204973694E-1
3.829077932E1,1.366055369E0,-5.244634151E-1,5.071945190E-1,1.548681835E0
3.830777761E1,1.106695771E0,-6.986255646E-1,1.358139992E0,1.886106425E0
3.832477565E1,6.036791801E-1,-7.566149235E-1,1.328522682E0,1.643735749E0
3.834175397E1,5.228030682E-2,-5.046541691E-1,8.124971390E-1,9.578938677E-1
3.835876226E1,-1.170511246E-1,-3.160696030E-1,-2.854537964E-2,3.382540441E-1
3.837575919E1,-2.123117447E-1,-2.735233307E-2,-6.112079620E-1,6.476106855E-1
3.839273708E1,-1.833943129E-1,8.661890030E-2,-9.619565010E-1,9.831055985E-1
3.840974144E1,6.168973446E-2,1.412439346E-2,-1.060704708E0,1.062590984E0
3.842674040E1,6.955752373E-1,-4.101276398E-2,-6.455192566E-1,9.498431808E-1
3.844371848E1,1.202991843E0,-1.873819828E-1,1.457691193E-2,1.217585261E0
3.846072897E1,1.358098149E0,-3.499753475E-1,4.197854996E-1,1.463944395E0
3.847771642E1,8.809536695E-1,-3.545589447E-1,1.232728958E-1,9.575947055E-1
3.849470061E1,2.285414934E-1,-1.631488800E-1,-3.770618439E-1,4.701323275E-1
3.851170475E1,1.106220484E-1,-1.424148083E-1,-8.005514145E-1,8.206106156E-1
3.852870496E1,-1.267004013E-2,-7.840585709E-2,-1.262052536E0,1.264549173E0
3.854569209E1,-1.475765705E-1,4.713964462E-2,-1.440395355E0,1.448702789E0
