"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.081177533E1,-1.767766953E0,-8.359138966E-1,2.423286438E-3,1.955443150E0
1.082877019E1,-1.290696621E0,-7.110595107E-1,2.129907608E-1,1.488915195E0
1.084575059E1,-9.143360853E-1,-6.048066616E-1,4.553194046E-1,1.187062482E0
1.086276193E1,-7.587727308E-1,-5.817487240E-1,6.677608490E-1,1.166221328E0
1.087971955E1,-5.045799613E-1,-5.300261974E-1,5.445318222E-1,9.121642466E-1
1.089675156E1,-3.132858872E-1,-4.553197622E-1,2.879190445E-1,6.231865766E-1
1.091373868E1,-1.057299376E-1,-3.154594898E-1,1.697578430E-1,3.735120275E-1
1.093071922E1,1.016887426E-1,-2.831566334E-1,1.827011108E-1,3.519914421E-1
1.094772125E1,2.093517780E-1,-3.083097935E-1,4.069337845E-1,5.517954337E-1
1.096471187E1,1.850140095E-1,-4.596388340E-1,7.158184052E-1,8.705710945E-1
1.098171379E1,-9.106504917E-2,-4.574772120E-1,8.498249054E-1,9.694228244E-1
1.099870742E1,-1.947330832E-1,-3.856266737E-1,5.513286591E-1,7.004228690E-1
1.101567440E1,1.582363844E-1,-1.728795767E-1,-1.943235397E-1,3.044466119E-1
1.103268180E1,6.426805258E-1,-2.142360210E-1,-7.663192749E-1,1.022829684E0
1.104967573E1,5.363326073E-1,-2.748364210E-1,-6.980495453E-1,9.222043654E-1
1.106667406E1,4.232288599E-1,-3.123807907E-1,-3.588981628E-1,6.367984905E-1
1.108365946E1,5.691740513E-1,-2.628242970E-1,-1.491336823E-1,6.444195581E-1
1.110066026E1,8.456455469E-1,-3.041406870E-1,-2.036561966E-1,9.214628560E-1
1.111766744E1,8.695038557E-1,-2.797576189E-1,-4.792060852E-1,1.031474553E0
1.113465475E1,1.064185143E0,-3.598369360E-1,-5.202646255E-1,1.238001583E0
1.115163816E1,1.355414867E0,-1.807641983E-1,-3.419694901E-1,1.409527683E0
1.116863221E1,1.884395719E0,-1.362169981E-1,1.091852188E-1,1.892464982E0
1.118561584E1,2.101645708E0,-1.351052523E-1,5.461692810E-1,2.175653694E0
1.120261737E1,2.224574089E0,-7.098150253E-2,7.253522873E-1,2.340919518E0
1.121961620E1,2.486344576E0,5.113697052E-2,9.224853516E-1,2.652452368E0
1.123661092E1,2.840850353E0,-2.584207058E-2,9.232044220E-1,2.987206881E0
1.125361154E1,2.984152555E0,9.023785591E-3,7.243585587E-1,3.070821262E0
1.127061172E1,3.002769947E0,9.231567383E-2,1.862525940E-1,3.009956738E0
1.128759905E1,3.153529406E0,9.851384163E-2,-1.789312363E-1,3.160137509E0
1.130459299E1,3.106391430E0,9.822666645E-2,-2.893753052E-1,3.121386593E0
1.132158948E1,2.936928034E0,1.716126204E-1,-1.998834610E-1,2.948720157E0
1.133858422E1,2.854245186E0,9.952497482E-2,-2.606477737E-1,2.867849031E0
1.135554937E1,2.881543159E0,-3.311705589E-2,-6.378259659E-1,2.951475848E0
1.137255782E1,2.670416117E0,1.294285059E-1,-1.095762253E0,2.889389017E0
1.138954972E1,2.591086388E0,3.697026968E-1,-1.495668411E0,3.014536905E0
1.140654584E1,2.773502111E0,4.435431957E-1,-1.791310787E0,3.331341902E0
1.142353916E1,2.640455008E0,3.641353846E-1,-1.584954262E0,3.101076787E0
1.144053308E1,2.255819321E0,2.190723419E-1,-8.913173676E-1,2.435397329E0
1.145754341E1,1.899394512E0,-5.700039864E-2,-3.063583374E-1,1.924786739E0
1.147454190E1,1.624885559E0,-1.539474726E-1,-1.037874222E-1,1.635458570E0
1.149152402E1,1.379035592E0,-4.442989826E-2,-1.883563995E-1,1.392548496E0
1.150851487E1,1.428727627E0,5.572104454E-2,-3.837947845E-1,1.480427608E0
1.152548946E1,1.316235781E0,-1.409721375E-1,-7.366819382E-1,1.514942260E0
1.154249875E1,9.023091793E-1,-3.517472744E-1,-5.194139481E-1,1.098944425E0
1.155948394E1,5.240569711E-1,-4.093235731E-1,1.981849670E-1,6.938723064E-1
1.157648375E1,3.749411702E-1,-1.714468002E-1,4.722747803E-1,6.269117598E-1
1.159347740E1,6.437454224E-1,-3.041415215E-1,2.407598495E-1,7.515820242E-1
1.161049694E1,7.801414728E-1,-6.103217602E-1,2.890176773E-1,1.031816159E0
1.162747463E1,4.466794133E-1,-8.580682874E-1,7.348384857E-1,1.214821503E0
1.164445897E1,-3.582382202E-2,-5.727369189E-1,5.057964325E-1,7.649450671E-1
1.166145005E1,7.292032242E-4,-5.165016651E-1,-2.372207642E-1,5.683732865E-1
1.167844932E1,-4.977262020E-2,-4.872553349E-1,-5.021657944E-1,7.014738485E-1
1.169542730E1,-1.286666989E-1,-6.894736290E-1,-1.134452820E-1,7.104919679E-1
1.171243663E1,-3.587162495E-1,-5.820539594E-1,6.179132462E-1,9.215643977E-1
1.172943662E1,-4.249616265E-1,-5.194345713E-1,7.668247223E-1,1.019031311E0
1.174642213E1,-5.422903895E-1,-5.675213337E-1,3.584432602E-1,8.629257799E-1
1.176341524E1,-1.009857178E0,-6.379848123E-1,1.713180542E-1,1.206725327E0
1.178039936E1,-1.347628355E0,-6.569749713E-1,2.140598297E-1,1.514443762E0
1.179741106E1,-1.502585411E0,-5.700863600E-1,2.580556870E-1,1.627683665E0
1.181439968E1,-1.545702100E0,-6.894984841E-1,4.962635040E-2,1.693241246E0
1.183139972E1,-1.813433647E0,-7.259420753E-1,-5.635929108E-2,1.954151954E0
1.184840181E1,-2.132148743E0,-6.544426680E-1,-6.233787537E-2,2.231196871E0
1.186538678E1,-2.374847174E0,-6.818344593E-1,-1.456451416E-1,2.475077743E0
1.194609086E1,-2.074366093E0,-1.756041050E-1,1.840572357E-1,2.089906351E0
1.196308237E1,-1.682929993E0,-1.677055359E-1,3.293972015E-1,1.723044115E0
1.198007351E1,-1.469421625E0,-2.278329134E-1,4.239397049E-1,1.546231749E0
1.199707786E1,-1.541933537E0,-2.376303673E-1,4.918508530E-1,1.635831435E0
1.201405376E1,-1.668164015E0,-3.479908705E-1,5.071172714E-1,1.777930469E0
1.203104998E1,-1.820309281E0,-4.478828907E-1,4.552869797E-1,1.929095953E0
1.204804357E1,-2.086771011E0,-6.423402429E-1,5.247488022E-1,2.245567979E0
1.206503638E1,-2.365765572E0,-8.094033003E-1,7.754240036E-1,2.617873723E0
1.208203137E1,-2.451571703E0,-9.234794974E-1,8.145256042E-1,2.743441298E0
1.209919838E1,-2.450267553E0,-9.482212663E-1,7.060251236E-1,2.720552541E0
1.211654202E1,-2.485452652E0,-9.567362070E-1,6.592798233E-1,2.743623323E0
1.213386259E1,-2.427923918E0,-9.996466637E-1,7.999887466E-1,2.744829685E0
1.215119614E1,-2.361710548E0,-1.000980020E0,8.946371078E-1,2.716617984E0
1.216852818E1,-2.296510220E0,-8.637437820E-1,8.432197571E-1,2.594423263E0
1.218586130E1,-2.080504179E0,-8.272200823E-1,6.506223679E-1,2.331544589E0
1.220319467E1,-1.893330216E0,-7.456396222E-1,5.400056839E-1,2.105299003E0
1.222053093E1,-1.711061954E0,-6.203806996E-1,5.069084167E-1,1.889328285E0
1.223785860E1,-1.529771447E0,-5.218633413E-1,2.687854767E-1,1.638532166E0
1.225519499E1,-1.274552822E0,-4.238679409E-1,2.581596375E-3,1.343188591E0
1.227253197E1,-1.033801317E0,-3.888176680E-1,-6.078529358E-2,1.106173221E0
1.228986554E1,-9.672561884E-1,-4.374544621E-1,1.172323227E-1,1.068032939E0
1.230719927E1,-7.959316969E-1,-5.511015654E-1,1.720695496E-1,9.832741893E-1
1.232421122E1,-8.385021687E-1,-5.256001949E-1,1.118288040E-1,9.959152239E-1
1.234122191E1,-7.584750652E-1,-4.926838875E-1,-5.240535736E-2,9.059625594E-1
1.235821325E1,-4.900659025E-1,-5.029141903E-1,-1.257867813E-1,7.133789918E-1
1.237520429E1,-1.962848902E-1,-5.375382900E-1,3.761291504E-3,5.722668247E-1
1.239219424E1,-3.416702151E-2,-6.407167912E-1,3.953733444E-1,7.536613784E-1
1.240918046E1,-2.083808184E-3,-7.174935937E-1,6.218996048E-1,9.495054069E-1
1.242617269E1,9.773075581E-2,-5.858724117E-1,3.030157089E-1,6.667955484E-1
1.244317765E1,5.350409746E-1,-5.914493799E-1,-1.043777466E-1,8.043481383E-1
1.246016740E1,7.188242674E-1,-7.342829108E-1,-8.777999878E-2,1.031302598E0
1.247715604E1,5.138956904E-1,-7.296192646E-1,-3.373146057E-3,8.924373536E-1
1.249416467E1,4.520054460E-1,-5.342110395E-1,-7.354736328E-2,7.036331236E-1
1.251115500E1,7.215454578E-1,-5.189015865E-1,-1.784467697E-1,9.064932178E-1
1.252815048E1,1.069293737E0,-4.352144003E-1,-3.103494644E-1,1.195457009E0
1.254514450E1,1.224268913E0,-4.813573360E-1,-4.414796829E-1,1.387603534E0
1.256215472E1,1.215935349E0,-3.756644726E-1,-4.803075790E-1,1.360263923E0
1.257912702E1,1.375433207E0,-1.864323616E-1,-2.406778336E-1,1.408722595E0
1.259612542E1,1.808426499E0,-1.184508801E-1,3.501605988E-2,1.812639826E0
1.261310258E1,2.038637400E0,-8.381617069E-2,8.945465088E-2,2.042319694E0
1.263010001E1,1.983629942E0,-3.196990490E-2,-9.266376495E-2,1.986050451E0
1.264709342E1,2.101526737E0,4.915893078E-2,-2.864036560E-1,2.121522633E0
1.266407728E1,2.384083748E0,1.718406677E-1,-4.258575439E-1,2.427908396E0
1.268108111E1,2.743761539E0,1.965559721E-1,-4.853925705E-1,2.793289742E0
1.269807568E1,2.906964302E0,2.094658613E-1,-3.272199631E-1,2.932812695E0
1.271508479E1,3.113888979E0,3.558827639E-1,-3.016471863E-1,3.148642269E0
1.273207594E1,3.447069645E0,4.255920649E-1,-2.946739197E-1,3.485720939E0
1.274907020E1,3.696457624E0,3.425375223E-1,-1.208190918E-1,3.714260112E0
1.276606364E1,3.669426441E0,2.609710693E-1,-3.370666504E-2,3.678849337E0
1.278305414E1,3.545787573E0,3.196015358E-1,-2.027606964E-1,3.565931373E0
1.280005583E1,3.574517250E0,3.739086390E-1,-6.604776382E-1,3.654204695E0
1.281703373E1,3.448549986E0,3.876893520E-1,-9.166269302E-1,3.589290315E0
1.283403930E1,3.164926529E0,3.400199413E-1,-8.175630569E-1,3.286454449E0
1.285101913E1,2.804138184E0,2.959582806E-1,-6.563005447E-1,2.895084224E0
1.286801323E1,2.575116634E0,2.313247919E-1,-6.693143845E-1,2.670714995E0
1.288501863E1,2.292204142E0,1.607941389E-1,-7.598695755E-1,2.420218245E0
1.290201140E1,2.005692482E0,-2.969598770E-2,-6.709947586E-1,2.115163859E0
1.291899445E1,1.584706783E0,-5.489814281E-2,-3.543386459E-1,1.624766220E0
1.293599882E1,1.293797255E0,-1.581197977E-1,-2.122507095E-1,1.320592129E0
1.295299855E1,1.051363826E0,-3.714213371E-1,-2.463960648E-1,1.141941647E0
1.296998977E1,5.421377420E-1,-3.999651670E-1,-2.783212662E-1,7.289363439E-1
1.298698328E1,1.714100242E-1,-2.815252542E-1,-1.508045197E-1,3.624636096E-1
1.300397694E1,2.598295808E-1,-5.049510002E-1,-1.129131317E-1,5.789959404E-1
1.302097512E1,2.485857606E-1,-7.852128744E-1,1.977376938E-1,8.470267611E-1
1.303796629E1,-2.325867712E-1,-8.771613240E-1,6.813983917E-1,1.134818207E0
1.305495505E1,-7.756308913E-1,-6.641919613E-1,6.959371567E-1,1.235751904E0
1.307195262E1,-7.648735046E-1,-4.918019772E-1,2.306423187E-1,9.381346076E-1
1.308894608E1,-5.264037848E-1,-6.427942514E-1,-1.580715179E-2,8.309845127E-1
1.310595803E1,-5.827234387E-1,-8.223633170E-1,1.898155212E-1,1.025611020E0
1.312291636E1,-8.164023757E-1,-7.613198757E-1,5.375280380E-1,1.238974247E0
1.313991895E1,-8.085473776E-1,-5.925142765E-1,4.741153717E-1,1.108876646E0
1.315690811E1,-7.858849168E-1,-5.761028528E-1,2.475032806E-1,1.005369322E0
1.317390217E1,-8.005375862E-1,-7.046321630E-1,2.065544128E-1,1.086292611E0
1.319089528E1,-9.691489935E-1,-7.884647250E-1,3.654031754E-1,1.301708829E0
1.320789559E1,-1.146383762E0,-4.702392817E-1,5.036706924E-1,1.337536870E0
1.322489402E1,-1.040545225E0,-4.041707516E-1,2.151727676E-1,1.136832302E0
1.324188529E1,-1.092672586E0,-4.547727108E-1,-4.416751862E-2,1.184357366E0
1.325888908E1,-1.419932961E0,-5.480954647E-1,1.221265793E-1,1.526935871E0
1.327584992E1,-1.557107449E0,-4.961787462E-1,4.263353348E-1,1.688946054E0
1.329286900E1,-1.435661554E0,-3.359681368E-1,4.307870865E-1,1.536091209E0
1.330986871E1,-1.349821448E0,-2.272707224E-1,9.174346924E-3,1.368851377E0
1.332684605E1,-1.548262119E0,-2.759406567E-1,-2.100877762E-1,1.586630300E0
1.334385158E1,-2.016878843E0,-3.362910748E-1,2.287778854E-1,2.057481780E0
1.336084894E1,-2.287789583E0,-3.379998207E-1,7.717905045E-1,2.438008539E0
1.337784138E1,-2.181926250E0,-2.897847891E-1,7.810726166E-1,2.335562420E0
1.339483227E1,-1.987154841E0,-3.063647747E-1,7.101211548E-1,2.132349829E0
1.341180743E1,-2.027133465E0,-3.085758686E-1,8.289432526E-1,2.211704335E0
1.342883185E1,-1.943210125E0,-4.265191555E-1,7.155294418E-1,2.114229543E0
1.344581166E1,-2.064795494E0,-5.742599964E-1,6.044130325E-1,2.226762244E0
1.346280129E1,-2.431877136E0,-7.401297092E-1,6.346158981E-1,2.620029719E0
1.347980427E1,-2.781027794E0,-8.632475734E-1,5.808744431E-1,2.969297405E0
1.349678534E1,-2.949924707E0,-9.113849998E-1,3.722286224E-1,3.109860535E0
1.351377911E1,-3.038826942E0,-1.039214849E0,2.164087296E-1,3.218892578E0
1.353078204E1,-3.179157257E0,-1.110058546E0,1.365690231E-1,3.370151620E0
1.354778228E1,-3.171501160E0,-1.049469709E0,-3.051757812E-3,3.340631017E0
1.356477324E1,-2.950301409E0,-1.037358761E0,-1.319112778E-1,3.130142519E0
1.358176758E1,-2.691272259E0,-9.534794688E-1,-2.223453522E-1,2.863827321E0
1.359874373E1,-2.476157904E0,-8.408718109E-1,-1.761322021E-1,2.620962785E0
1.361574094E1,-2.257128477E0,-7.123317719E-1,-1.151809692E-1,2.369664991E0
1.363273508E1,-1.852683783E0,-5.849177837E-1,-1.628818512E-1,1.949640097E0
1.364972919E1,-1.499595642E0,-5.397068262E-1,-1.310100555E-1,1.599135449E0
1.366672235E1,-1.367702007E0,-5.334489346E-1,1.258182526E-2,1.468105871E0
1.368371644E1,-1.356244206E0,-3.607227802E-1,8.107757568E-2,1.405735695E0
1.370072690E1,-1.061667562E0,-2.011264563E-1,-7.714557648E-2,1.083301114E0
1.371770368E1,-5.567101240E-1,-1.970598698E-1,-1.868076324E-1,6.193995851E-1
1.373469933E1,-4.177511036E-1,-3.052951097E-1,-5.389213562E-2,5.202167346E-1
1.375169622E1,-3.642682135E-1,-4.445036650E-1,9.275341034E-2,5.821323172E-1
1.376869606E1,-3.234076500E-1,-4.455475807E-1,1.260251999E-1,5.647897890E-1
1.378569298E1,-2.212112546E-1,-4.891899824E-1,2.031812668E-1,5.740417104E-1
1.380268672E1,-1.558382213E-1,-5.593197346E-1,3.376674652E-1,6.716721178E-1
1.381968011E1,-8.334398270E-2,-6.173282862E-1,2.381486893E-1,6.668997155E-1
1.383667440E1,-4.940187931E-2,-5.928326845E-1,1.754026413E-1,6.202074041E-1
1.385367099E1,1.585367322E-1,-7.850178480E-1,3.521213531E-1,8.748579110E-1
1.387064680E1,3.276471496E-1,-8.924683332E-1,4.090347290E-1,1.034969463E0
1.388765296E1,6.019099355E-1,-7.275754213E-1,3.682489395E-1,1.013542720E0
1.390465248E1,1.065829039E0,-5.650271177E-1,4.395380020E-1,1.283916212E0
1.392161219E1,1.457179546E0,-5.281006098E-1,5.670394897E-1,1.650392762E0
1.393864047E1,1.459604263E0,-5.436089039E-1,4.950475693E-1,1.634327795E0
1.395562726E1,1.220869184E0,-5.592859983E-1,4.417352676E-1,1.413666311E0
1.397262503E1,1.245858312E0,-4.070885181E-1,2.840280533E-1,1.341102505E0
1.398961848E1,1.721622229E0,-2.787799835E-1,-5.064010620E-4,1.744047486E0
1.400659881E1,2.060587645E0,-1.874635220E-1,-2.864713669E-1,2.088834569E0
1.402360582E1,2.109399319E0,-9.203815460E-2,-4.635400772E-1,2.161690522E0
1.404059972E1,2.141526222E0,-7.471656799E-2,-4.248456955E-1,2.184539080E0
1.405759350E1,2.185241699E0,-3.817534447E-2,-1.762294769E-1,2.192668573E0
1.407457460E1,2.354914665E0,4.253017902E-2,-6.410121918E-2,2.356170805E0
1.409157808E1,2.589910030E0,1.640967131E-1,-7.838630676E-2,2.596286985E0
1.410856196E1,2.621808052E0,1.084512472E-1,-1.552391052E-1,2.628638110E0
1.412555602E1,2.468622208E0,7.344043255E-2,-4.382438660E-1,2.508295594E0
1.414254939E1,2.523351431E0,1.795425415E-1,-6.290225983E-1,2.606761860E0
1.415954339E1,2.838119745E0,2.508102655E-1,-7.242641449E-1,2.939793875E0
1.417653731E1,3.192707539E0,3.597260714E-1,-7.883443832E-1,3.308212681E0
1.419354704E1,3.261572361E0,3.885413408E-1,-7.624835968E-1,3.371972698E0
1.421052676E1,3.011361122E0,4.025230408E-1,-4.566822052E-1,3.072275906E0
1.422753208E1,2.806482315E0,3.229547739E-1,-4.238624573E-1,2.856624258E0
1.424452580E1,2.727882385E0,5.037994385E-1,-6.826534271E-1,2.856776485E0
1.426151966E1,2.904356003E0,5.759140253E-1,-1.078551292E0,3.151227324E0
1.427851336E1,2.927225113E0,5.310168266E-1,-1.233333588E0,3.220518199E0
1.429550698E1,2.888310671E0,2.967787981E-1,-8.864669800E-1,3.035826064E0
1.431248797E1,2.806290150E0,5.848526955E-3,-2.960634232E-1,2.821870330E0
1.432949521E1,2.545913935E0,-9.443593025E-2,1.969242096E-2,2.547740901E0
1.434648883E1,2.415817738E0,4.456162453E-2,-9.889030457E-2,2.418251511E0
1.436346934E1,2.463862181E0,-6.121301651E-2,-5.510187149E-1,2.525467383E0
1.438047680E1,2.229678869E0,-3.778344393E-1,-6.844615936E-1,2.362776840E0
1.439748304E1,1.689819932E0,-5.991224051E-1,-4.439611435E-1,1.847035613E0
1.441446386E1,1.183624983E0,-6.778357029E-1,-1.579875946E-1,1.373094833E0
1.443145816E1,7.597085834E-1,-4.420315027E-1,-2.019987106E-1,9.018605547E-1
1.444843905E1,6.634491086E-1,-3.706724644E-1,-6.511554718E-1,1.000782816E0
1.446544580E1,4.347392917E-1,-8.069698811E-1,-7.978315353E-1,1.215209364E0
1.448243910E1,-9.005314112E-2,-1.238560915E0,-4.123106003E-1,1.308488723E0
1.449941999E1,-7.621170878E-1,-1.222456098E0,3.379592896E-1,1.479674913E0
1.451642682E1,-1.139941216E0,-1.222527266E0,6.849517822E-1,1.806432350E0
1.453339170E1,-1.559246659E0,-1.276630998E0,5.618133545E-1,2.092049496E0
1.455041400E1,-2.149340153E0,-1.467298150E0,3.798475266E-1,2.630002110E0
1.456741149E1,-2.835592031E0,-1.549414515E0,4.498939514E-1,3.262464111E0
1.458439970E1,-3.208487511E0,-1.611185551E0,4.801273346E-1,3.622269074E0
1.460138291E1,-3.406080723E0,-1.606046438E0,5.379772186E-1,3.803970365E0
1.461837630E1,-3.541419029E0,-1.566179752E0,7.815799713E-1,3.950371503E0
1.463537046E1,-3.635941029E0,-1.372269154E0,1.005822182E0,4.014332828E0
1.465236446E1,-3.596024990E0,-1.250572681E0,1.170181274E0,3.983045565E0
1.466935832E1,-3.380208015E0,-1.132923841E0,1.042201996E0,3.714230426E0
1.468636782E1,-3.084774494E0,-9.370522499E-1,8.342275620E-1,3.330140571E0
1.470335717E1,-2.805582762E0,-6.740934849E-1,6.744232178E-1,2.963198160E0
1.472035015E1,-2.451542616E0,-3.421808481E-1,5.619125366E-1,2.538285766E0
1.473733707E1,-2.011765718E0,-1.353935003E-1,3.858013153E-1,2.052894386E0
1.475434038E1,-1.653285027E0,1.134015322E-1,3.504323959E-1,1.693816445E0
1.477133432E1,-1.281618357E0,2.669348717E-1,4.348115921E-1,1.379442264E0
1.478831491E1,-9.805400968E-1,4.588779211E-1,5.679693222E-1,1.222545287E0
1.480531934E1,-6.835699081E-1,6.673258543E-1,5.974864960E-1,1.126757173E0
1.482231851E1,-5.207686424E-1,8.406708241E-1,4.393901825E-1,1.082123443E0
1.483930975E1,-4.128128290E-1,9.034309387E-1,3.083267212E-1,1.040032336E0
1.485630384E1,-2.188882828E-1,9.899996519E-1,2.885818481E-1,1.054177819E0
1.487328284E1,-1.220678091E-1,1.111384988E0,2.586364746E-1,1.147593119E0
1.489027832E1,-1.064036489E-1,1.103298426E0,9.860515594E-2,1.112794738E0
1.490728780E1,-2.212200165E-1,1.128247261E0,-9.724426270E-2,1.153835614E0
1.492426846E1,-2.989241183E-1,1.173297763E0,-1.109514236E-1,1.215850931E0
1.494127228E1,-2.456611395E-1,1.202704310E0,-1.415920258E-2,1.227618645E0
1.495826614E1,-1.214625239E-1,1.150336623E0,8.401775360E-2,1.159778632E0
1.497526183E1,-1.939838827E-1,1.163595200E0,3.627481461E-1,1.234167636E0
1.499225130E1,-2.808482051E-1,1.204231381E0,5.006046295E-1,1.334036705E0
1.500923854E1,-3.274291158E-1,1.212021947E0,3.544931412E-1,1.304558321E0
1.502624121E1,-5.282629132E-1,1.300543547E0,1.012382507E-1,1.407382111E0
1.504323259E1,-4.937326908E-1,1.346277714E0,-2.763795853E-1,1.460349728E0
1.506023259E1,-3.445710838E-1,1.368764639E0,-4.655628204E-1,1.486268686E0
1.507722045E1,-1.677968502E-1,1.189502954E0,-3.095636368E-1,1.240525174E0
1.509420340E1,-1.149578989E-1,1.127047420E0,3.716754913E-2,1.133504579E0
1.511119772E1,-5.497121811E-2,1.101990581E0,1.200065613E-1,1.109867852E0
1.512819136E1,-5.552256107E-2,1.098564982E0,-1.408691406E-1,1.108950806E0
1.514518552E1,1.802406311E-1,9.369918108E-1,-3.428268433E-1,1.013888842E0
1.516217816E1,4.159437418E-1,8.240898848E-1,-4.566211700E-1,1.029871947E0
1.517917698E1,5.524091721E-1,6.959083080E-1,-3.626413345E-1,9.596629638E-1
1.519615189E1,4.046345055E-1,7.345936298E-1,1.197910309E-2,8.387492968E-1
1.521317345E1,3.189037740E-1,6.424340010E-1,9.979915619E-2,7.241415154E-1
1.523017040E1,1.735224128E-1,4.052015543E-1,-5.610733032E-1,7.135135450E-1
1.524716156E1,2.509989738E-1,3.611749411E-1,-1.183134079E0,1.262241685E0
1.526415254E1,3.045268655E-1,2.962344885E-1,-1.292646408E0,1.360671239E0
1.528114416E1,5.453461409E-1,2.331010699E-1,-7.662611008E-1,9.689657356E-1
1.529814238E1,4.892031550E-1,3.340452909E-2,-4.237976074E-1,6.481049310E-1
1.531513671E1,4.993006587E-1,-3.298918009E-1,-6.869478226E-1,9.110582084E-1
1.533213078E1,8.098277450E-1,-6.797794104E-1,-6.600131989E-1,1.246410224E0
1.534912233E1,7.967500091E-1,-1.106754303E0,-5.221223831E-1,1.460249104E0
1.536612053E1,9.344040155E-1,-1.591663003E0,-5.405750275E-1,1.923206525E0
1.538309883E1,9.414218664E-1,-1.947104096E0,-5.846881866E-1,2.240390539E0
1.540010303E1,6.490480304E-1,-2.357155561E0,-4.262161255E-1,2.481754595E0
1.541707330E1,1.594568491E-1,-2.458235264E0,-7.625484467E-2,2.464581486E0
1.543408020E1,8.996951580E-2,-2.650866032E0,3.654260635E-1,2.677446814E0
1.545108759E1,1.954652667E-1,-2.744837284E0,7.664089203E-1,2.856522540E0
1.546808100E1,2.752811909E-1,-2.735810041E0,1.118943214E0,2.968580508E0
1.548508061E1,3.725992441E-1,-2.737051010E0,1.252074242E0,3.032815249E0
1.550206921E1,5.945689678E-1,-2.664453030E0,9.634265900E-1,2.894997927E0
1.551906232E1,8.436821103E-1,-2.630027771E0,5.521202087E-1,2.816679304E0
1.553605684E1,8.979771733E-1,-2.564187050E0,4.015073776E-1,2.746384242E0
1.555305056E1,8.269266486E-1,-2.339900017E0,2.030754089E-1,2.490015942E0
1.557004094E1,6.494399905E-1,-2.255038261E0,1.225500107E-1,2.349891139E0
1.558702471E1,3.752546310E-1,-2.239733696E0,-3.630352020E-2,2.271242174E0
1.560401804E1,2.552288771E-1,-2.080460548E0,-1.214914322E-1,2.099575681E0
1.562101310E1,2.870860696E-1,-1.897478819E0,1.138982773E-1,1.922450805E0
1.563800654E1,2.726586461E-1,-2.010139704E0,4.051609039E-1,2.068612995E0
1.565500006E1,2.830399275E-1,-2.199200153E0,5.111503601E-1,2.275492827E0
1.567199724E1,9.271097183E-2,-2.128384113E0,6.561355591E-1,2.229154129E0
1.568900147E1,-2.111995816E-1,-1.970427752E0,6.832571030E-1,2.096194422E0
1.570599132E1,-2.764819562E-1,-1.933907747E0,4.032039642E-1,1.994746822E0
1.572299188E1,-1.457263231E-1,-1.511636972E0,6.181716919E-3,1.518657536E0
1.573998290E1,2.408140302E-1,-1.194445014E0,-5.118274689E-2,1.219553181E0
1.575697653E1,7.459686399E-1,-1.129461169E0,2.573261261E-1,1.377812933E0
1.577398429E1,8.463796973E-1,-9.878473878E-1,7.370939255E-1,1.495161700E0
1.579096747E1,7.915502787E-1,-1.171090961E0,1.173854828E0,1.837373407E0
1.580795428E1,7.740824223E-1,-1.341908455E0,9.639806747E-1,1.824604242E0
1.582493875E1,9.718795419E-1,-1.124517441E0,3.200407028E-1,1.520366854E0
1.584193143E1,5.236342549E-1,-5.815488696E-1,-1.681947708E-1,8.004257627E-1
1.585894008E1,-2.298419476E-1,-2.030624151E-1,-2.740039825E-1,4.112661520E-1
1.587592272E1,-3.257850707E-1,-5.118561983E-1,-1.045711517E0,1.208985218E0
1.589292027E1,-8.725599051E-1,-4.489304423E-1,-1.286055565E0,1.617664442E0
1.590992806E1,-8.800788522E-1,-4.211372733E-1,-7.373914719E-1,1.222964256E0
1.592691444E1,-8.173859119E-1,-9.159910679E-2,-5.156154633E-1,9.707571433E-1
1.594390889E1,-4.343914986E-1,-1.164910793E-1,-7.398204803E-1,8.657947151E-1
1.596090207E1,-1.500967443E-1,-1.524829865E-1,-1.214939117E0,1.233635746E0
1.597789602E1,9.486186504E-2,-6.197786331E-2,-1.381686211E0,1.386324931E0
1.599488594E1,-1.303849518E-1,2.643396854E-1,-9.192819595E-1,9.653781778E-1
1.601188101E1,-6.067927480E-1,5.870726109E-1,-1.802425385E-1,8.633302161E-1
1.602886505E1,-8.503278494E-1,8.343914747E-1,-5.285358429E-2,1.192501608E0
1.604586760E1,-8.776381612E-1,9.207282066E-1,-8.117160797E-1,1.508930802E0
1.606285222E1,-5.913517475E-1,1.236659527E0,-1.412541389E0,1.968323361E0
1.607984577E1,-3.700126410E-1,1.908838153E0,-1.262281418E0,2.318173166E0
1.609683835E1,-3.486940265E-1,2.534470558E0,-2.897720337E-1,2.574703161E0
1.611383484E1,-4.652235508E-1,2.838559628E0,8.060932159E-1,2.987246221E0
1.619881600E1,-3.071650267E-1,3.681098700E0,1.223773956E-1,3.695918589E0
1.621580618E1,-3.126258552E-1,3.936997414E0,8.077449799E-1,4.031145682E0
1.623280791E1,-1.600703597E-1,3.938712597E0,1.024159431E0,4.072834637E0
1.624979684E1,4.644729495E-1,3.610672712E0,3.081207275E-1,3.653440972E0
1.626678985E1,1.171402693E0,3.074971437E0,-7.738142014E-1,3.380299103E0
1.628378673E1,1.452616453E0,2.373877525E0,-1.461962700E0,3.143680009E0
